재무제표종류,종목코드,회사명,시장구분,업종,업종명,통화,항목명,당기,전기,전전기
재무상태표,139130,DGB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,         부채및자본총계,"4,479,699,440,828","4,354,003,044,351","3,974,995,290,938"
재무상태표,139130,DGB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,            사채,"1,049,025,527,683","928,977,232,749","699,301,145,726"
재무상태표,139130,DGB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,            차입부채,0,"95,000,000,000",0
재무상태표,139130,DGB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,            당기법인세부채,"25,115,353,242","73,520,268,688","44,432,636,271"
재무상태표,139130,DGB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,            이연법인세부채,0,0,"984,819,605"
재무상태표,139130,DGB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,            파생상품부채,"4,357,302,785","1,919,439,625",0
재무상태표,139130,DGB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,            부채총계,"1,099,705,390,178","1,119,096,674,675","766,981,396,514"
재무상태표,139130,DGB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,            기타부채,"21,207,206,468","19,679,733,613","21,509,116,462"
재무상태표,139130,DGB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,            확정급여부채,0,0,"753,678,450"
재무상태표,440290,HB인베스트먼트,코스닥시장상장법인,649,기타 금융업,KRW,         자산총계,"65,337,629,813","53,782,153,215","43,772,658,100"
재무상태표,440290,HB인베스트먼트,코스닥시장상장법인,649,기타 금융업,KRW,         현금및현금성자산,"7,988,954,893","511,408,821","1,946,598,665"
재무상태표,440290,HB인베스트먼트,코스닥시장상장법인,649,기타 금융업,KRW,         계약자산,"4,118,911,926","451,737,943",0
재무상태표,440290,HB인베스트먼트,코스닥시장상장법인,649,기타 금융업,KRW,         상각후원가측정금융자산,"5,773,196,831","6,925,427,923","7,465,491,067"
재무상태표,440290,HB인베스트먼트,코스닥시장상장법인,649,기타 금융업,KRW,         당기손익-공정가치측정금융자산,"1,000","1,000","1,000"
재무상태표,440290,HB인베스트먼트,코스닥시장상장법인,649,기타 금융업,KRW,         무형자산,"899,934,126","337,384,165","374,203,513"
재무상태표,440290,HB인베스트먼트,코스닥시장상장법인,649,기타 금융업,KRW,"         종속기업, 공동기업과 관계기업에 대한 투자자산","44,377,735,311","43,363,762,691","32,602,329,855"
재무상태표,440290,HB인베스트먼트,코스닥시장상장법인,649,기타 금융업,KRW,         기타유동자산,"45,344,364","9,282,966","503,594,346"
재무상태표,440290,HB인베스트먼트,코스닥시장상장법인,649,기타 금융업,KRW,         유형자산,"444,098,429","503,522,084","48,740,521"
재무상태표,440290,HB인베스트먼트,코스닥시장상장법인,649,기타 금융업,KRW,         사용권자산,"1,689,452,933","1,679,625,622","831,699,133"
재무상태표,440290,HB인베스트먼트,코스닥시장상장법인,649,기타 금융업,KRW,            자본조정,"1,560,300,000","882,694,438","189,904,438"
재무상태표,440290,HB인베스트먼트,코스닥시장상장법인,649,기타 금융업,KRW,            자본총계,"58,439,464,323","48,880,906,601","40,716,312,943"
재무상태표,440290,HB인베스트먼트,코스닥시장상장법인,649,기타 금융업,KRW,            자본금,"10,000,000,000","10,000,000,000","10,000,000,000"
재무상태표,440290,HB인베스트먼트,코스닥시장상장법인,649,기타 금융업,KRW,            이익잉여금,"46,879,164,323","37,998,212,163","30,526,408,505"
재무상태표,440290,HB인베스트먼트,코스닥시장상장법인,649,기타 금융업,KRW,         자본과부채총계,"65,337,629,813","53,782,153,215","43,772,658,100"
재무상태표,440290,HB인베스트먼트,코스닥시장상장법인,649,기타 금융업,KRW,            당기법인세부채,"2,213,182,634","750,747,015","480,444,852"
재무상태표,440290,HB인베스트먼트,코스닥시장상장법인,649,기타 금융업,KRW,            이연법인세부채,"1,540,006,098","2,264,779,367","1,380,270,973"
재무상태표,440290,HB인베스트먼트,코스닥시장상장법인,649,기타 금융업,KRW,            리스부채,"1,358,909,616","1,444,726,814","607,775,883"
재무상태표,440290,HB인베스트먼트,코스닥시장상장법인,649,기타 금융업,KRW,            부채총계,"6,898,165,490","4,901,246,614","3,056,345,157"
재무상태표,440290,HB인베스트먼트,코스닥시장상장법인,649,기타 금융업,KRW,            기타 유동부채,"38,420,620","30,368,190","44,236,740"
재무상태표,440290,HB인베스트먼트,코스닥시장상장법인,649,기타 금융업,KRW,            기타부채,"1,730,605,519","395,507,203","541,470,680"
재무상태표,440290,HB인베스트먼트,코스닥시장상장법인,649,기타 금융업,KRW,            충당부채,"17,041,003","15,118,025","2,146,029"
재무상태표,175330,JB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,         현금및예치금,"233,793,000,000","271,427,000,000","38,282,000,000"
재무상태표,175330,JB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,         상각후원가측정대출채권,"43,000,000,000","39,000,000,000","31,500,000,000"
재무상태표,175330,JB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,         자산총계,"3,036,614,000,000","3,090,423,000,000","2,800,542,000,000"
재무상태표,175330,JB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,         이연법인세자산,0,"7,065,000,000","2,699,000,000"
재무상태표,175330,JB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,         당기손익-공정가치측정금융자산,"154,637,000,000","147,964,000,000","163,870,000,000"
재무상태표,175330,JB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,         무형자산,"8,642,000,000","9,240,000,000","7,560,000,000"
재무상태표,175330,JB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,"         종속기업, 공동기업과 관계기업에 대한 투자자산","2,494,738,000,000","2,479,787,000,000","2,431,287,000,000"
재무상태표,175330,JB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,         기타자산,"97,846,000,000","132,871,000,000","122,701,000,000"
재무상태표,175330,JB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,         유형자산,"3,958,000,000","3,069,000,000","2,643,000,000"
재무상태표,175330,JB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,            자본조정,"-45,047,000,000","-15,282,000,000","-15,282,000,000"
재무상태표,175330,JB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,            자본잉여금,"476,064,000,000","476,477,000,000","476,477,000,000"
재무상태표,175330,JB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,            신종자본증권,"405,000,000,000","403,000,000,000","403,000,000,000"
재무상태표,175330,JB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,            기타포괄손익누계액,"-1,241,000,000","-279,000,000","-578,000,000"
재무상태표,175330,JB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,            자본총계,"2,246,623,000,000","2,265,892,000,000","2,083,830,000,000"
재무상태표,175330,JB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,            자본금,"984,914,000,000","984,914,000,000","984,914,000,000"
재무상태표,175330,JB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,            이익잉여금,"426,933,000,000","417,062,000,000","235,299,000,000"
재무상태표,175330,JB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,         자본과부채총계,"3,036,614,000,000","3,090,423,000,000","2,800,542,000,000"
재무상태표,175330,JB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,            사채,"681,404,000,000","680,989,000,000","589,442,000,000"
재무상태표,175330,JB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,            부채총계,"789,991,000,000","824,531,000,000","716,712,000,000"
재무상태표,175330,JB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,            기타부채,"108,587,000,000","143,542,000,000","127,270,000,000"
재무상태표,105560,KB금융,유가증권시장상장법인,649,기타 금융업,KRW,         현금및예치금,"256,337,000,000","351,056,000,000","608,076,000,000"
재무상태표,105560,KB금융,유가증권시장상장법인,649,기타 금융업,KRW,         상각후원가측정대출채권,"608,286,000,000","522,326,000,000","249,128,000,000"
재무상태표,105560,KB금융,유가증권시장상장법인,649,기타 금융업,KRW,         자산총계,"29,528,898,000,000","30,453,827,000,000","28,871,379,000,000"
재무상태표,105560,KB금융,유가증권시장상장법인,649,기타 금융업,KRW,         이연법인세자산,"4,492,000,000","19,904,000,000","5,583,000,000"
재무상태표,105560,KB금융,유가증권시장상장법인,649,기타 금융업,KRW,         당기손익-공정가치측정 금융자산,"1,376,423,000,000","1,522,314,000,000","440,760,000,000"
재무상태표,105560,KB금융,유가증권시장상장법인,649,기타 금융업,KRW,         무형자산,"15,954,000,000","16,752,000,000","16,673,000,000"
재무상태표,105560,KB금융,유가증권시장상장법인,649,기타 금융업,KRW,         종속기업투자,"26,717,817,000,000","26,741,438,000,000","26,741,438,000,000"
재무상태표,105560,KB금융,유가증권시장상장법인,649,기타 금융업,KRW,         기타자산,"542,815,000,000","1,272,197,000,000","805,056,000,000"
재무상태표,105560,KB금융,유가증권시장상장법인,649,기타 금융업,KRW,         유형자산,"3,080,000,000","3,552,000,000","4,444,000,000"
재무상태표,105560,KB금융,유가증권시장상장법인,649,기타 금융업,KRW,         순확정급여자산,"3,694,000,000","4,288,000,000","221,000,000"
재무상태표,105560,KB금융,유가증권시장상장법인,649,기타 금융업,KRW,            자본잉여금,"14,754,747,000,000","14,754,747,000,000","14,754,747,000,000"
재무상태표,105560,KB금융,유가증권시장상장법인,649,기타 금융업,KRW,            신종자본증권,"5,032,518,000,000","4,433,981,000,000","2,837,981,000,000"
재무상태표,105560,KB금융,유가증권시장상장법인,649,기타 금융업,KRW,            기타포괄손익누계액,"-6,809,000,000","-5,847,000,000","-8,330,000,000"
재무상태표,105560,KB금융,유가증권시장상장법인,649,기타 금융업,KRW,            자본총계,"25,042,075,000,000","24,231,816,000,000","22,512,974,000,000"
재무상태표,105560,KB금융,유가증권시장상장법인,649,기타 금융업,KRW,            자본금,"2,090,558,000,000","2,090,558,000,000","2,090,558,000,000"
재무상태표,105560,KB금융,유가증권시장상장법인,649,기타 금융업,KRW,            이익잉여금,"4,336,898,000,000","3,794,565,000,000","3,974,206,000,000"
재무상태표,105560,KB금융,유가증권시장상장법인,649,기타 금융업,KRW,            자기주식,"1,165,837,000,000","836,188,000,000","1,136,188,000,000"
재무상태표,105560,KB금융,유가증권시장상장법인,649,기타 금융업,KRW,         부채와자본총계,"29,528,898,000,000","30,453,827,000,000","28,871,379,000,000"
재무상태표,105560,KB금융,유가증권시장상장법인,649,기타 금융업,KRW,            사채,"3,871,820,000,000","4,956,949,000,000","5,552,791,000,000"
재무상태표,105560,KB금융,유가증권시장상장법인,649,기타 금융업,KRW,            당기법인세부채,"104,299,000,000","926,573,000,000","570,519,000,000"
재무상태표,105560,KB금융,유가증권시장상장법인,649,기타 금융업,KRW,            부채총계,"4,486,823,000,000","6,222,011,000,000","6,358,405,000,000"
재무상태표,105560,KB금융,유가증권시장상장법인,649,기타 금융업,KRW,            차입부채,"100,000,000,000",0,0
재무상태표,105560,KB금융,유가증권시장상장법인,649,기타 금융업,KRW,            기타부채,"410,704,000,000","338,489,000,000","235,095,000,000"
재무상태표,019550,SBI인베스트먼트,코스닥시장상장법인,642,신탁업 및 집합투자업,KRW,         자산총계,"132,480,435,540","129,873,504,633","143,656,726,303"
재무상태표,019550,SBI인베스트먼트,코스닥시장상장법인,642,신탁업 및 집합투자업,KRW,         유동자산,"40,859,511,096","21,568,271,006","15,350,954,253"
재무상태표,019550,SBI인베스트먼트,코스닥시장상장법인,642,신탁업 및 집합투자업,KRW,            현금및현금성자산,"18,707,234,221","15,965,354,524","6,734,084,387"
재무상태표,019550,SBI인베스트먼트,코스닥시장상장법인,642,신탁업 및 집합투자업,KRW,            상각후원가측정금융자산,"22,152,276,875","5,580,319,885","8,544,373,716"
재무상태표,019550,SBI인베스트먼트,코스닥시장상장법인,642,신탁업 및 집합투자업,KRW,            당기법인세자산,0,"22,596,597","72,496,150"
재무상태표,019550,SBI인베스트먼트,코스닥시장상장법인,642,신탁업 및 집합투자업,KRW,         비유동자산,"91,620,924,444","108,305,233,627","128,305,772,050"
재무상태표,019550,SBI인베스트먼트,코스닥시장상장법인,642,신탁업 및 집합투자업,KRW,            이연법인세자산,"3,164,827,678","3,217,059,940","3,390,589,772"
재무상태표,019550,SBI인베스트먼트,코스닥시장상장법인,642,신탁업 및 집합투자업,KRW,            당기손익-공정가치측정금융자산,"9,534,208,014","10,084,239,283","7,804,186,908"
재무상태표,019550,SBI인베스트먼트,코스닥시장상장법인,642,신탁업 및 집합투자업,KRW,            무형자산,"2,479,573,800","2,479,573,800","2,454,011,000"
재무상태표,019550,SBI인베스트먼트,코스닥시장상장법인,642,신탁업 및 집합투자업,KRW,            관계기업투자,"70,178,639,689","79,414,156,471","93,205,120,338"
재무상태표,019550,SBI인베스트먼트,코스닥시장상장법인,642,신탁업 및 집합투자업,KRW,            상각후원가측정금융자산,"5,492,816,694","11,698,603,647","19,524,066,266"
재무상태표,019550,SBI인베스트먼트,코스닥시장상장법인,642,신탁업 및 집합투자업,KRW,            기타자산,"264,000","289,000","294,000"
재무상태표,019550,SBI인베스트먼트,코스닥시장상장법인,642,신탁업 및 집합투자업,KRW,            유형자산,"39,575,551","51,250,147","58,042,420"
재무상태표,019550,SBI인베스트먼트,코스닥시장상장법인,642,신탁업 및 집합투자업,KRW,            사용권자산,"731,019,018","1,360,061,339","1,869,461,346"
재무상태표,019550,SBI인베스트먼트,코스닥시장상장법인,642,신탁업 및 집합투자업,KRW,            기타불입자본,"80,609,849,571","80,609,849,571","80,609,849,571"
재무상태표,019550,SBI인베스트먼트,코스닥시장상장법인,642,신탁업 및 집합투자업,KRW,            자본총계,"126,127,403,150","117,623,745,674","132,018,645,434"
재무상태표,019550,SBI인베스트먼트,코스닥시장상장법인,642,신탁업 및 집합투자업,KRW,            자본금,"83,533,287,500","83,533,287,500","83,533,287,500"
재무상태표,019550,SBI인베스트먼트,코스닥시장상장법인,642,신탁업 및 집합투자업,KRW,            이익잉여금,"-38,015,733,921","-46,519,391,397","-32,124,491,637"
재무상태표,019550,SBI인베스트먼트,코스닥시장상장법인,642,신탁업 및 집합투자업,KRW,         자본과부채총계,"132,480,435,540","129,873,504,633","143,656,726,303"
재무상태표,019550,SBI인베스트먼트,코스닥시장상장법인,642,신탁업 및 집합투자업,KRW,            유동부채,"5,557,794,849","10,165,326,278","7,984,960,950"
재무상태표,019550,SBI인베스트먼트,코스닥시장상장법인,642,신탁업 및 집합투자업,KRW,               미지급법인세,"77,101,643",0,0
재무상태표,019550,SBI인베스트먼트,코스닥시장상장법인,642,신탁업 및 집합투자업,KRW,               차입금,0,"7,000,000,000","7,000,000,000"
재무상태표,019550,SBI인베스트먼트,코스닥시장상장법인,642,신탁업 및 집합투자업,KRW,               리스부채,"684,870,712","654,069,670","642,756,242"
재무상태표,019550,SBI인베스트먼트,코스닥시장상장법인,642,신탁업 및 집합투자업,KRW,               기타금융부채,"77,966,200","34,401,184","30,767,869"
재무상태표,019550,SBI인베스트먼트,코스닥시장상장법인,642,신탁업 및 집합투자업,KRW,               기타부채,"4,717,856,294","2,476,855,424","311,436,839"
재무상태표,019550,SBI인베스트먼트,코스닥시장상장법인,642,신탁업 및 집합투자업,KRW,            부채총계,"6,353,032,390","12,249,758,959","11,638,080,869"
재무상태표,019550,SBI인베스트먼트,코스닥시장상장법인,642,신탁업 및 집합투자업,KRW,            비유동부채,"795,237,541","2,084,432,681","3,653,119,919"
재무상태표,019550,SBI인베스트먼트,코스닥시장상장법인,642,신탁업 및 집합투자업,KRW,               리스부채,"116,761,021","801,836,819","1,310,807,555"
재무상태표,019550,SBI인베스트먼트,코스닥시장상장법인,642,신탁업 및 집합투자업,KRW,               순확정급여부채,"678,476,520","1,282,595,862","2,342,312,364"
재무상태표,246690,TS인베스트먼트,코스닥시장상장법인,642,신탁업 및 집합투자업,KRW,            당기손익-공정가치측정금융자산,"1,796,350,810","680,131,250",0
재무상태표,246690,TS인베스트먼트,코스닥시장상장법인,642,신탁업 및 집합투자업,KRW,         자산총계,"92,478,273,259","87,734,503,385","88,437,099,527"
재무상태표,246690,TS인베스트먼트,코스닥시장상장법인,642,신탁업 및 집합투자업,KRW,         유동자산,"38,010,154,116","34,588,851,225","37,071,731,275"
재무상태표,246690,TS인베스트먼트,코스닥시장상장법인,642,신탁업 및 집합투자업,KRW,            파생상품자산,"1,307,984,000","133,736,400","2,283,800,000"
재무상태표,246690,TS인베스트먼트,코스닥시장상장법인,642,신탁업 및 집합투자업,KRW,            현금및현금성자산,"7,256,333,739","3,046,935,308","11,748,524,363"
재무상태표,246690,TS인베스트먼트,코스닥시장상장법인,642,신탁업 및 집합투자업,KRW,            기타유동자산,"6,210,000",0,"80,000"
재무상태표,246690,TS인베스트먼트,코스닥시장상장법인,642,신탁업 및 집합투자업,KRW,            기타유동금융자산,"27,643,275,567","30,728,048,267","23,039,326,912"
재무상태표,246690,TS인베스트먼트,코스닥시장상장법인,642,신탁업 및 집합투자업,KRW,         비유동자산,"54,468,119,143","53,145,652,160","51,365,368,252"
재무상태표,246690,TS인베스트먼트,코스닥시장상장법인,642,신탁업 및 집합투자업,KRW,            당기손익-공정가치측정금융자산,"1,062,254,000","3,943,912,240","3,823,452,000"
재무상태표,246690,TS인베스트먼트,코스닥시장상장법인,642,신탁업 및 집합투자업,KRW,            무형자산,0,"12,604,167","26,354,167"
재무상태표,246690,TS인베스트먼트,코스닥시장상장법인,642,신탁업 및 집합투자업,KRW,            관계기업투자,"44,581,319,335","40,363,984,230","36,141,448,614"
재무상태표,246690,TS인베스트먼트,코스닥시장상장법인,642,신탁업 및 집합투자업,KRW,            종속기업투자,"5,202,350,992","5,202,350,992","5,422,448,395"
재무상태표,246690,TS인베스트먼트,코스닥시장상장법인,642,신탁업 및 집합투자업,KRW,            기타비유동금융자산,"3,182,339,719","2,943,441,606","5,301,232,242"
재무상태표,246690,TS인베스트먼트,코스닥시장상장법인,642,신탁업 및 집합투자업,KRW,            유형자산,"439,855,097","679,358,925","650,432,834"
재무상태표,246690,TS인베스트먼트,코스닥시장상장법인,642,신탁업 및 집합투자업,KRW,            자본잉여금,"13,455,229,562","11,696,858,606","11,283,636,910"
재무상태표,246690,TS인베스트먼트,코스닥시장상장법인,642,신탁업 및 집합투자업,KRW,            기타자본,"-589,181,492","-130,318,447","250,682,958"
재무상태표,246690,TS인베스트먼트,코스닥시장상장법인,642,신탁업 및 집합투자업,KRW,            자본총계,"79,995,428,427","69,313,860,980","61,744,770,593"
재무상태표,246690,TS인베스트먼트,코스닥시장상장법인,642,신탁업 및 집합투자업,KRW,            자본금,"20,738,931,000","19,622,939,500","19,562,939,500"
재무상태표,246690,TS인베스트먼트,코스닥시장상장법인,642,신탁업 및 집합투자업,KRW,            이익잉여금,"46,390,449,357","38,124,381,321","30,647,511,225"
재무상태표,246690,TS인베스트먼트,코스닥시장상장법인,642,신탁업 및 집합투자업,KRW,         자본과부채총계,"92,478,273,259","87,734,503,385","88,437,099,527"
재무상태표,246690,TS인베스트먼트,코스닥시장상장법인,642,신탁업 및 집합투자업,KRW,            유동부채,"9,080,407,305","6,565,887,654","14,286,204,783"
재무상태표,246690,TS인베스트먼트,코스닥시장상장법인,642,신탁업 및 집합투자업,KRW,               파생상품부채,"1,369,784,000","955,278,000","2,218,728,000"
재무상태표,246690,TS인베스트먼트,코스닥시장상장법인,642,신탁업 및 집합투자업,KRW,               전환사채,"6,835,721,493","2,887,815,359","9,036,925,776"
재무상태표,246690,TS인베스트먼트,코스닥시장상장법인,642,신탁업 및 집합투자업,KRW,               당기법인세부채,"417,846,704","2,228,412,381","665,943,212"
재무상태표,246690,TS인베스트먼트,코스닥시장상장법인,642,신탁업 및 집합투자업,KRW,               기타유동금융부채,"383,564,178","352,425,674","240,863,240"
재무상태표,246690,TS인베스트먼트,코스닥시장상장법인,642,신탁업 및 집합투자업,KRW,               기타유동부채,"73,490,930","141,956,240","123,744,555"
재무상태표,246690,TS인베스트먼트,코스닥시장상장법인,642,신탁업 및 집합투자업,KRW,               단기차입금,0,0,"2,000,000,000"
재무상태표,246690,TS인베스트먼트,코스닥시장상장법인,642,신탁업 및 집합투자업,KRW,            부채총계,"12,482,844,832","18,420,642,405","26,692,328,934"
재무상태표,246690,TS인베스트먼트,코스닥시장상장법인,642,신탁업 및 집합투자업,KRW,            비유동부채,"3,402,437,527","11,854,754,751","12,406,124,151"
재무상태표,246690,TS인베스트먼트,코스닥시장상장법인,642,신탁업 및 집합투자업,KRW,               전환사채,0,"6,417,075,719","6,024,617,184"
재무상태표,246690,TS인베스트먼트,코스닥시장상장법인,642,신탁업 및 집합투자업,KRW,               파생상품부채,0,"2,122,840,000","1,479,152,000"
재무상태표,246690,TS인베스트먼트,코스닥시장상장법인,642,신탁업 및 집합투자업,KRW,               이연법인세부채,"3,195,825,363","2,949,717,781","4,574,048,179"
재무상태표,246690,TS인베스트먼트,코스닥시장상장법인,642,신탁업 및 집합투자업,KRW,               기타비유동금융부채,"132,498,563","293,735,995","302,264,682"
재무상태표,246690,TS인베스트먼트,코스닥시장상장법인,642,신탁업 및 집합투자업,KRW,               충당부채,"74,113,601","71,385,256","26,042,106"
재무상태표,465320,교보15호스팩,코스닥시장상장법인,661,금융 지원 서비스업,KRW,         자산총계,"8,839,799,871",0,0
재무상태표,465320,교보15호스팩,코스닥시장상장법인,661,금융 지원 서비스업,KRW,         현금및현금성자산,"1,814,989,499",0,0
재무상태표,465320,교보15호스팩,코스닥시장상장법인,661,금융 지원 서비스업,KRW,         기타금융자산,"7,000,000,000",0,0
재무상태표,465320,교보15호스팩,코스닥시장상장법인,661,금융 지원 서비스업,KRW,         기타자산,"24,810,372",0,0
재무상태표,465320,교보15호스팩,코스닥시장상장법인,661,금융 지원 서비스업,KRW,            당기법인세자산,"95,180",0,0
재무상태표,465320,교보15호스팩,코스닥시장상장법인,661,금융 지원 서비스업,KRW,            미수수익,"24,682,192",0,0
재무상태표,465320,교보15호스팩,코스닥시장상장법인,661,금융 지원 서비스업,KRW,            선급금,"33,000",0,0
재무상태표,465320,교보15호스팩,코스닥시장상장법인,661,금융 지원 서비스업,KRW,            자본잉여금,"6,773,083,600",0,0
재무상태표,465320,교보15호스팩,코스닥시장상장법인,661,금융 지원 서비스업,KRW,            기타자본구성요소,"320,823,288",0,0
재무상태표,465320,교보15호스팩,코스닥시장상장법인,661,금융 지원 서비스업,KRW,            자본총계,"7,446,244,059",0,0
재무상태표,465320,교보15호스팩,코스닥시장상장법인,661,금융 지원 서비스업,KRW,            자본금,"381,000,000",0,0
재무상태표,465320,교보15호스팩,코스닥시장상장법인,661,금융 지원 서비스업,KRW,            이익잉여금,"-28,662,829",0,0
재무상태표,465320,교보15호스팩,코스닥시장상장법인,661,금융 지원 서비스업,KRW,         자본과부채총계,"8,839,799,871",0,0
재무상태표,465320,교보15호스팩,코스닥시장상장법인,661,금융 지원 서비스업,KRW,            차입부채,"1,357,653,328",0,0
재무상태표,465320,교보15호스팩,코스닥시장상장법인,661,금융 지원 서비스업,KRW,               전환사채,"1,357,653,328",0,0
재무상태표,465320,교보15호스팩,코스닥시장상장법인,661,금융 지원 서비스업,KRW,            이연법인세부채,"32,101,984",0,0
재무상태표,465320,교보15호스팩,코스닥시장상장법인,661,금융 지원 서비스업,KRW,            부채총계,"1,393,555,812",0,0
재무상태표,465320,교보15호스팩,코스닥시장상장법인,661,금융 지원 서비스업,KRW,            기타부채,"3,800,500",0,0
재무상태표,465320,교보15호스팩,코스닥시장상장법인,661,금융 지원 서비스업,KRW,               예수금,"33,000",0,0
재무상태표,465320,교보15호스팩,코스닥시장상장법인,661,금융 지원 서비스업,KRW,               미지급금,"3,767,500",0,0
재무상태표,293580,나우IB,코스닥시장상장법인,649,기타 금융업,KRW,         유형자산,"536,500,000",0,0
재무상태표,293580,나우IB,코스닥시장상장법인,649,기타 금융업,KRW,         기타채권,"8,304,308,603","5,395,105,077","2,409,123,509"
재무상태표,293580,나우IB,코스닥시장상장법인,649,기타 금융업,KRW,         자산총계,"132,611,817,931","122,571,604,231","106,496,731,675"
재무상태표,293580,나우IB,코스닥시장상장법인,649,기타 금융업,KRW,         현금및현금성자산,"13,672,891,537","1,087,827,368","3,217"
재무상태표,293580,나우IB,코스닥시장상장법인,649,기타 금융업,KRW,         대출채권,0,0,"3,980,000,000"
재무상태표,293580,나우IB,코스닥시장상장법인,649,기타 금융업,KRW,         당기손익-공정가치측정금융자산,"16,338,739,911","18,076,355,141","3,575,084,633"
재무상태표,293580,나우IB,코스닥시장상장법인,649,기타 금융업,KRW,         무형자산,"334,182,800","50,836,600","50,836,600"
재무상태표,293580,나우IB,코스닥시장상장법인,649,기타 금융업,KRW,"         종속,관계기업투자","89,605,685,363","97,568,807,348","92,189,237,314"
재무상태표,293580,나우IB,코스닥시장상장법인,649,기타 금융업,KRW,         사용권자산,"3,819,509,717","392,672,697","664,975,263"
재무상태표,293580,나우IB,코스닥시장상장법인,649,기타 금융업,KRW,         금융기관예치금,0,0,"3,627,471,139"
