재무제표종류,종목코드,회사명,시장구분,업종,업종명,통화,항목명,당기,전기,전전기
재무상태표,016610,DB금융투자,유가증권시장상장법인,661,금융 지원 서비스업,KRW,            기타포괄손익누계액,"180,951,783,769","110,680,313,991","96,360,095,951"
재무상태표,016610,DB금융투자,유가증권시장상장법인,661,금융 지원 서비스업,KRW,            자본총계,"911,879,450,361","837,388,135,842","846,701,537,172"
재무상태표,016610,DB금융투자,유가증권시장상장법인,661,금융 지원 서비스업,KRW,            자본금,"212,231,945,000","212,231,945,000","212,231,945,000"
재무상태표,016610,DB금융투자,유가증권시장상장법인,661,금융 지원 서비스업,KRW,            이익잉여금,"411,613,527,538","407,393,682,797","426,732,321,157"
재무상태표,016610,DB금융투자,유가증권시장상장법인,661,금융 지원 서비스업,KRW,               대손준비금 적립액,"8,304,984,340","5,168,666,356","2,013,782,259"
재무상태표,016610,DB금융투자,유가증권시장상장법인,661,금융 지원 서비스업,KRW,               대손준비금 적립 예정금액,"-8,304,984,340","3,136,317,984","3,154,884,097"
재무상태표,016610,DB금융투자,유가증권시장상장법인,661,금융 지원 서비스업,KRW,         자본과부채총계,"7,421,242,973,843","7,096,049,373,284","7,260,100,608,954"
재무상태표,016610,DB금융투자,유가증권시장상장법인,661,금융 지원 서비스업,KRW,            발행사채,"402,100,000,000","231,000,000,000","375,000,000,000"
재무상태표,016610,DB금융투자,유가증권시장상장법인,661,금융 지원 서비스업,KRW,            당기법인세부채,0,0,"32,954,750,137"
재무상태표,016610,DB금융투자,유가증권시장상장법인,661,금융 지원 서비스업,KRW,            이연법인세부채,"46,963,427,372","22,622,527,679","22,858,193,618"
재무상태표,016610,DB금융투자,유가증권시장상장법인,661,금융 지원 서비스업,KRW,            예수부채,"764,087,742,560","842,874,877,303","1,035,259,998,019"
재무상태표,016610,DB금융투자,유가증권시장상장법인,661,금융 지원 서비스업,KRW,            당기손익-공정가치측정금융부채,"1,700,648,602,918","1,650,890,530,430","1,362,653,337,750"
재무상태표,016610,DB금융투자,유가증권시장상장법인,661,금융 지원 서비스업,KRW,            부채총계,"6,509,363,523,482","6,258,661,237,442","6,413,399,071,782"
재무상태표,016610,DB금융투자,유가증권시장상장법인,661,금융 지원 서비스업,KRW,            차입부채,"3,120,554,535,618","3,213,029,704,302","3,039,755,320,773"
재무상태표,016610,DB금융투자,유가증권시장상장법인,661,금융 지원 서비스업,KRW,            기타금융부채,"392,509,991,705","236,458,692,089","469,486,964,833"
재무상태표,016610,DB금융투자,유가증권시장상장법인,661,금융 지원 서비스업,KRW,            기타부채,"61,813,404,502","54,565,775,469","73,952,262,231"
재무상태표,016610,DB금융투자,유가증권시장상장법인,661,금융 지원 서비스업,KRW,            충당부채,"20,685,818,807","7,219,130,170","1,478,244,421"
재무상태표,005940,NH투자증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,         이연법인세자산,"9,230,000,000",0,0
재무상태표,005940,NH투자증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,         자산총계,"53,453,943,000,000","50,402,862,000,000","55,828,248,000,000"
재무상태표,005940,NH투자증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,         현금및현금성자산,"1,750,326,000,000","1,487,638,000,000","1,229,108,000,000"
재무상태표,005940,NH투자증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,         상각후원가측정금융자산,"16,882,298,000,000","14,484,544,000,000","14,489,454,000,000"
재무상태표,005940,NH투자증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,         기타포괄손익-공정가치측정금융자산,"6,816,951,000,000","8,296,365,000,000","5,012,446,000,000"
재무상태표,005940,NH투자증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,         당기손익-공정가치측정금융자산,"26,145,114,000,000","24,264,001,000,000","33,379,258,000,000"
재무상태표,005940,NH투자증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,         무형자산,"15,855,000,000","13,167,000,000","13,392,000,000"
재무상태표,005940,NH투자증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,         투자부동산,"52,490,000,000","57,318,000,000","54,294,000,000"
재무상태표,005940,NH투자증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,         종속기업및관계기업투자,"1,457,336,000,000","1,539,038,000,000","1,424,496,000,000"
재무상태표,005940,NH투자증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,         기타자산,"65,912,000,000","48,116,000,000","29,432,000,000"
재무상태표,005940,NH투자증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,         유형자산,"173,471,000,000","175,378,000,000","153,227,000,000"
재무상태표,005940,NH투자증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,         사용권자산,"84,960,000,000","37,297,000,000","43,141,000,000"
재무상태표,005940,NH투자증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,            기타자본구성요소,"265,529,000,000","200,722,000,000","217,217,000,000"
재무상태표,005940,NH투자증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,            기타불입자본,"1,869,030,000,000","1,869,030,000,000","1,643,047,000,000"
재무상태표,005940,NH투자증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,            자본총계,"7,106,553,000,000","6,852,589,000,000","6,463,367,000,000"
재무상태표,005940,NH투자증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,            자본금,"1,782,560,000,000","1,782,560,000,000","1,609,400,000,000"
재무상태표,005940,NH투자증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,            이익잉여금,"3,189,434,000,000","3,000,277,000,000","2,993,703,000,000"
재무상태표,005940,NH투자증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,               대손준비금기적립액,"85,842,000,000","89,739,000,000","78,867,000,000"
재무상태표,005940,NH투자증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,               대손준비금 전입(환입) 예정액,"32,371,000,000","-3,897,000,000","10,871,000,000"
재무상태표,005940,NH투자증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,         자본과부채총계,"53,453,943,000,000","50,402,862,000,000","55,828,248,000,000"
재무상태표,005940,NH투자증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,            발행사채,"2,914,953,000,000","3,517,735,000,000","3,415,340,000,000"
재무상태표,005940,NH투자증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,            차입부채,"17,628,772,000,000","16,858,760,000,000","19,168,562,000,000"
재무상태표,005940,NH투자증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,            당기법인세부채,"153,470,000,000","42,196,000,000","197,980,000,000"
재무상태표,005940,NH투자증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,            이연법인세부채,0,"81,912,000,000","68,225,000,000"
재무상태표,005940,NH투자증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,            예수부채,"6,628,778,000,000","4,940,942,000,000","6,860,186,000,000"
재무상태표,005940,NH투자증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,            당기손익-공정가치측정금융부채,"12,750,774,000,000","13,894,710,000,000","14,120,715,000,000"
재무상태표,005940,NH투자증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,            부채총계,"46,347,390,000,000","43,550,273,000,000","49,364,881,000,000"
재무상태표,005940,NH투자증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,            기타금융부채,"6,046,831,000,000","3,973,786,000,000","5,306,616,000,000"
재무상태표,005940,NH투자증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,            기타부채,"163,318,000,000","138,826,000,000","143,708,000,000"
재무상태표,005940,NH투자증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,            충당부채,"60,494,000,000","101,406,000,000","83,549,000,000"
재무상태표,001510,SK증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,         현금및예치금,"358,441,243,648","447,850,155,008","335,304,258,094"
재무상태표,001510,SK증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,         대출채권,"633,915,987,014","629,779,712,173","400,224,537,677"
재무상태표,001510,SK증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,         자산총계,"5,596,028,078,742","5,612,706,907,583","5,535,941,991,249"
재무상태표,001510,SK증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,         당기법인세자산,"12,975,514,407","8,495,108,613",0
재무상태표,001510,SK증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,         파생상품자산,"48,160,103,782","74,610,587,275","29,832,945,487"
재무상태표,001510,SK증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,         기타포괄손익-공정가치측정금융자산,"167,240,703,818","159,875,710,783","141,559,569,112"
재무상태표,001510,SK증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,         당기손익-공정가치측정금융자산,"3,404,219,411,394","3,506,719,386,642","3,655,083,493,143"
재무상태표,001510,SK증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,         무형자산,"28,841,672,886","28,905,731,601","25,547,626,558"
재무상태표,001510,SK증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,         종속기업및관계기업투자지분,"368,216,813,647","362,302,494,487","290,084,488,237"
재무상태표,001510,SK증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,         기타금융자산,"460,567,477,486","262,360,463,987","523,427,359,896"
재무상태표,001510,SK증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,         기타비금융자산,"17,447,318,889","27,091,929,463","26,763,887,583"
재무상태표,001510,SK증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,         유형자산,"21,122,475,459","23,739,113,864","19,749,010,961"
재무상태표,001510,SK증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,         사용권자산,"74,879,356,312","80,976,513,687","88,364,814,501"
재무상태표,001510,SK증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,            자본잉여금,"70,336,007,457","70,336,007,457","70,336,007,457"
재무상태표,001510,SK증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,            기타자본항목,"-35,327,026,290","-35,327,026,290","-33,226,981,173"
재무상태표,001510,SK증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,            기타포괄손익누계액,"113,793,564,784","109,864,256,710","89,184,834,602"
재무상태표,001510,SK증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,            자본총계,"611,495,513,893","607,540,471,346","590,846,550,522"
재무상태표,001510,SK증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,            자본금,"238,251,342,500","238,251,342,500","238,251,342,500"
재무상태표,001510,SK증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,            이익잉여금,"224,441,625,442","224,415,890,969","226,301,347,136"
재무상태표,001510,SK증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,               (대손준비금 적립액),"8,679,921,686","9,212,009,461","6,409,488,392"
재무상태표,001510,SK증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,               (대손준비금 전입(환입) 예정액),"14,740,530,282","-532,087,775","2,802,521,069"
재무상태표,001510,SK증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,         자본과부채총계,"5,596,028,078,742","5,612,706,907,583","5,535,941,991,249"
재무상태표,001510,SK증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,            차입부채,"2,713,893,636,053","3,025,464,527,600","3,174,792,753,083"
재무상태표,001510,SK증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,            당기법인세부채,0,0,"6,947,304,893"
재무상태표,001510,SK증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,            이연법인세부채,"18,922,992,305","19,027,691,687","7,299,099,161"
재무상태표,001510,SK증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,            예수부채,"650,622,003,902","651,069,207,758","818,238,921,763"
재무상태표,001510,SK증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,            파생상품부채,"107,907,736,938","143,197,740,080","126,846,552,736"
재무상태표,001510,SK증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,            당기손익-공정가치측정금융부채,"952,836,038,800","764,488,399,503","222,995,166,455"
재무상태표,001510,SK증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,            리스부채,"81,889,642,050","85,513,982,450","90,648,823,743"
재무상태표,001510,SK증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,            부채총계,"4,984,532,564,849","5,005,166,436,237","4,945,095,440,727"
재무상태표,001510,SK증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,            기타금융부채,"397,226,136,862","226,194,165,445","388,743,839,564"
재무상태표,001510,SK증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,            기타비금융부채,"46,513,706,915","61,896,422,252","85,567,043,913"
재무상태표,001510,SK증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,            충당부채,"14,720,671,024","28,314,299,462","16,288,866,498"
재무상태표,001510,SK증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,            순확정급여부채,0,0,"6,727,068,918"
재무상태표,030210,다올투자증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,         자산총계,"4,411,981,650,499","3,939,974,801,539","4,683,397,881,239"
재무상태표,030210,다올투자증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,         I. 현금및현금성자산,"191,331,520,974","249,049,637,273","255,012,630,201"
재무상태표,030210,다올투자증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,         X. 당기법인세자산,0,"11,565,112,446",0
재무상태표,030210,다올투자증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,         XI. 이연법인세자산,"4,324,839,699",0,"10,800,544,056"
재무상태표,030210,다올투자증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,         IV. 상각후원가측정금융자산,"731,456,164,327","583,958,568,050","1,183,726,195,757"
재무상태표,030210,다올투자증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,         III. 기타포괄손익-공정가치측정금융자산,"5,300,000,000","5,300,000,000","2,800,000,000"
재무상태표,030210,다올투자증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,         II. 당기손익-공정가치측정금융자산,"3,115,610,596,428","2,603,936,977,807","2,770,310,045,321"
재무상태표,030210,다올투자증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,         VIII. 무형자산,"14,576,115,715","14,565,425,447","11,405,642,497"
재무상태표,030210,다올투자증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,         V. 종속기업투자및관계기업투자,"314,337,587,802","351,224,053,638","409,399,271,848"
재무상태표,030210,다올투자증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,         XIII. 매각예정처분자산집단,0,"81,191,320,583",0
재무상태표,030210,다올투자증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,         XII. 기타비금융자산,"13,352,019,628","12,069,697,185","11,791,958,754"
재무상태표,030210,다올투자증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,         VI. 유형자산,"21,692,805,926","27,114,009,110","28,151,592,805"
재무상태표,030210,다올투자증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,            기타자본구성요소,"365,060","16,532,411",0
재무상태표,030210,다올투자증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,            기타불입자본,"80,818,880,506","80,499,823,389","80,678,844,560"
재무상태표,030210,다올투자증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,            자본총계,"736,289,851,071","660,707,080,897","662,953,180,884"
재무상태표,030210,다올투자증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,            자본금,"400,745,335,000","400,745,335,000","352,984,160,000"
재무상태표,030210,다올투자증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,            이익잉여금,"254,725,270,505","179,445,390,097","229,290,176,324"
재무상태표,030210,다올투자증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,         부채와자본총계,"4,411,981,650,499","3,939,974,801,539","4,683,397,881,239"
재무상태표,030210,다올투자증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,            III. 차입부채,"3,080,017,618,985","2,556,390,581,034","2,525,664,135,658"
재무상태표,030210,다올투자증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,            V. 당기법인세부채,"10,301,276,112",0,"54,674,050,630"
재무상태표,030210,다올투자증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,            VI. 이연법인세부채,0,"4,141,573,226",0
재무상태표,030210,다올투자증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,            I. 예수부채,"104,145,004,543","128,302,835,634","493,319,590,490"
재무상태표,030210,다올투자증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,            II. 당기손익-공정가치측정금융부채,"332,827,439,973","428,907,417,244","648,008,315,849"
재무상태표,030210,다올투자증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,            부채총계,"3,675,691,799,428","3,279,267,720,642","4,020,444,700,355"
재무상태표,030210,다올투자증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,            VIII. 기타금융부채,"119,059,381,834","141,823,189,578","261,645,683,796"
재무상태표,030210,다올투자증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,            IX. 기타비금융부채,"20,939,430,406","11,797,354,282","18,477,085,020"
재무상태표,030210,다올투자증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,            VII. 충당부채,"8,401,647,575","7,904,769,644","18,655,838,912"
재무상태표,003540,대신증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,         현금및예치금,"1,244,569,884,000","1,316,293,960,000","783,355,692,000"
재무상태표,003540,대신증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,         대출채권,"2,151,752,482,000","1,624,107,860,000","2,116,181,559,000"
재무상태표,003540,대신증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,         기타자산,"698,622,671,000","540,087,441,000","783,100,332,000"
재무상태표,003540,대신증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,         자산총계,"15,123,788,321,000","13,561,139,399,000","15,138,810,188,000"
재무상태표,003540,대신증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,         기타포괄손익-공정가치측정금융자산,"413,887,848,000","334,855,034,000","254,416,469,000"
재무상태표,003540,대신증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,         당기손익-공정가치측정금융자산,"8,032,716,012,000","7,879,479,461,000","9,389,867,572,000"
재무상태표,003540,대신증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,            파생상품자산,"322,779,141,000","428,386,823,000","323,122,177,000"
재무상태표,003540,대신증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,            당기손익-공정가치측정금융자산,"7,709,936,871,000","7,451,092,638,000","9,066,745,395,000"
재무상태표,003540,대신증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,         무형자산,"43,663,010,000","35,759,622,000","28,521,951,000"
재무상태표,003540,대신증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,         투자부동산,"282,038,818,000","290,956,950,000","312,678,651,000"
재무상태표,003540,대신증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,         관계기업및공동기업투자,"1,821,254,941,000","1,288,283,263,000","1,207,401,158,000"
재무상태표,003540,대신증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,         유형자산,"435,282,655,000","251,315,808,000","263,286,804,000"
재무상태표,003540,대신증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,            자본조정,"-227,593,710,000","-250,705,988,000","-233,626,586,000"
재무상태표,003540,대신증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,            연결자본잉여금,"694,981,258,000","694,981,258,000","694,981,258,000"
재무상태표,003540,대신증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,            연결기타포괄손익누계액,"372,910,957,000","206,954,425,000","159,309,559,000"
재무상태표,003540,대신증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,            자본총계,"2,853,194,901,000","2,049,337,523,000","2,026,276,478,000"
재무상태표,003540,대신증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,            자본금,"434,867,000,000","434,867,000,000","434,867,000,000"
재무상태표,003540,대신증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,            연결이익잉여금,"1,578,029,396,000","963,240,828,000","970,745,247,000"
재무상태표,003540,대신증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,               (대손준비금 적립액),"8,107,575,000","8,766,105,000","8,772,687,000"
재무상태표,003540,대신증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,               (대손준비금 전입(환입) 예정금액),"314,273,000","-658,530,000","-6,582,000"
재무상태표,003540,대신증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,         부채및자본총계,"15,123,788,321,000","13,561,139,399,000","15,138,810,188,000"
재무상태표,003540,대신증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,            종업원급여부채,"5,492,004,000","4,556,426,000","5,008,426,000"
재무상태표,003540,대신증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,            기타부채,"676,090,875,000","490,877,887,000","688,669,630,000"
재무상태표,003540,대신증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,            사채,"744,316,545,000","744,208,513,000","843,722,944,000"
재무상태표,003540,대신증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,            차입부채,"6,276,444,253,000","5,269,866,348,000","6,663,568,272,000"
재무상태표,003540,대신증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,            당기법인세부채,"16,245,826,000","2,322,197,000","62,131,528,000"
재무상태표,003540,대신증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,            이연법인세부채,"98,409,376,000","34,246,013,000","29,044,223,000"
재무상태표,003540,대신증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,            예수부채,"2,315,485,229,000","2,300,255,413,000","3,096,527,098,000"
재무상태표,003540,대신증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,            당기손익-공정가치측정금융부채,"2,011,002,311,000","2,579,995,631,000","1,537,659,086,000"
재무상태표,003540,대신증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,               파생상품부채,"485,315,734,000","501,388,277,000","368,162,911,000"
재무상태표,003540,대신증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,               당기손익-공정가치측정금융부채,"184,574,290,000","22,469,376,000","6,000,688,000"
재무상태표,003540,대신증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,               당기손익-공정가치측정지정금융부채,"1,341,112,287,000","2,056,137,978,000","1,163,495,487,000"
재무상태표,003540,대신증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,            부채총계,"12,270,593,420,000","11,511,801,876,000","13,112,533,710,000"
재무상태표,003540,대신증권,유가증권시장상장법인,661,금융 지원 서비스업,KRW,            충당부채,"127,107,001,000","85,473,448,000","186,202,503,000"
재무상태표,008560,메리츠증권,기타법인,661,금융 지원 서비스업,KRW,         현금및예치금,"2,836,428,000,492","2,754,531,210,092","3,333,386,405,303"
재무상태표,008560,메리츠증권,기타법인,661,금융 지원 서비스업,KRW,         대출채권,"5,469,339,024,885","5,400,031,095,330","5,845,008,684,841"
재무상태표,008560,메리츠증권,기타법인,661,금융 지원 서비스업,KRW,         자산총계,"50,923,817,369,368","43,188,568,068,568","41,952,648,067,078"
재무상태표,008560,메리츠증권,기타법인,661,금융 지원 서비스업,KRW,         법인세자산,"133,128,796,118","122,120,088,061","170,842,625,116"
재무상태표,008560,메리츠증권,기타법인,661,금융 지원 서비스업,KRW,         기타포괄손익-공정가치측정금융자산,"2,995,412,900,855","4,387,868,081,300","3,242,998,268,137"
재무상태표,008560,메리츠증권,기타법인,661,금융 지원 서비스업,KRW,         당기손익-공정가치측정금융자산,"35,348,090,709,662","26,098,257,075,763","24,915,708,508,115"
재무상태표,008560,메리츠증권,기타법인,661,금융 지원 서비스업,KRW,         무형자산,"48,327,866,639","49,902,326,167","35,798,129,119"
재무상태표,008560,메리츠증권,기타법인,661,금융 지원 서비스업,KRW,         투자부동산,0,"771,158,582","789,685,852"
재무상태표,008560,메리츠증권,기타법인,661,금융 지원 서비스업,KRW,         관계(공동)기업투자,"2,194,858,021,912","2,630,334,902,806","2,269,549,742,975"
재무상태표,008560,메리츠증권,기타법인,661,금융 지원 서비스업,KRW,         기타자산,"1,874,100,406,690","1,713,898,623,336","2,104,909,499,611"
재무상태표,008560,메리츠증권,기타법인,661,금융 지원 서비스업,KRW,         유형자산,"20,568,584,914","27,986,648,619","33,569,088,616"
재무상태표,008560,메리츠증권,기타법인,661,금융 지원 서비스업,KRW,         순확정급여자산,"3,563,057,201","2,866,858,512","87,429,393"
재무상태표,008560,메리츠증권,기타법인,661,금융 지원 서비스업,KRW,            기타자본구성요소,"1,318,235,630,706","1,014,720,936,715","1,461,566,036,334"
재무상태표,008560,메리츠증권,기타법인,661,금융 지원 서비스업,KRW,            신종자본증권,"844,660,930,000","844,660,930,000","694,740,750,000"
재무상태표,008560,메리츠증권,기타법인,661,금융 지원 서비스업,KRW,            기타포괄손익누계액,"211,742,209,771","184,854,138,006","149,733,064,747"
재무상태표,008560,메리츠증권,기타법인,661,금융 지원 서비스업,KRW,            자본총계,"5,619,380,059,513","5,371,796,142,195","5,068,815,484,163"
재무상태표,008560,메리츠증권,기타법인,661,금융 지원 서비스업,KRW,            자본금,"776,178,787,000","776,178,787,000","776,178,787,000"
재무상태표,008560,메리츠증권,기타법인,661,금융 지원 서비스업,KRW,            이익잉여금,"2,468,562,502,036","2,551,381,350,474","1,986,596,846,082"
