재무제표종류,종목코드,회사명,시장구분,업종,업종명,통화,항목명,당기,전기,전전기,Unnamed: 15
현금흐름표,138930,BNK금융지주,유가증권시장상장법인,649,기타 금융업,KRW,                  순확정급여부채 증감,0,"-53,683,701","-11,270,066,494",
현금흐름표,138930,BNK금융지주,유가증권시장상장법인,649,기타 금융업,KRW,                  기타부채의 증감,"2,030,900,930","755,046,272","4,379,720,337",
현금흐름표,138930,BNK금융지주,유가증권시장상장법인,649,기타 금융업,KRW,               당기순이익조정을 위한 가감 합계,"-346,229,453,820","-335,514,125,782","-240,398,916,691",
현금흐름표,138930,BNK금융지주,유가증권시장상장법인,649,기타 금융업,KRW,                  무형자산처분손익,0,0,"-19,815,281",
현금흐름표,138930,BNK금융지주,유가증권시장상장법인,649,기타 금융업,KRW,                  기타영업외손익,"-102,180","55,348,401","12,997,814",
현금흐름표,138930,BNK금융지주,유가증권시장상장법인,649,기타 금융업,KRW,                  퇴직급여 조정,"1,116,648,120","1,318,373,820","1,881,650,180",
현금흐름표,138930,BNK금융지주,유가증권시장상장법인,649,기타 금융업,KRW,                  신용손실충당금 환입액,"30,215,367","-30,215,367",0,
현금흐름표,138930,BNK금융지주,유가증권시장상장법인,649,기타 금융업,KRW,                  당기손익-공정가치측정금융상품평가손익,"3,647,600,000",0,0,
현금흐름표,138930,BNK금융지주,유가증권시장상장법인,649,기타 금융업,KRW,                  무형자산상각비에 대한 조정,"3,334,647,888","3,014,283,245","1,451,923,747",
현금흐름표,138930,BNK금융지주,유가증권시장상장법인,649,기타 금융업,KRW,                  감가상각비에 대한 조정,"2,358,286,765","2,095,339,962","1,787,058,734",
현금흐름표,138930,BNK금융지주,유가증권시장상장법인,649,기타 금융업,KRW,                  배당수익에 대한 조정,"393,000,000,000","372,000,000,000","270,016,784,656",
현금흐름표,138930,BNK금융지주,유가증권시장상장법인,649,기타 금융업,KRW,                  유형자산처분손익,"-522,032","-264,494,056","-61,194,807",
현금흐름표,138930,BNK금융지주,유가증권시장상장법인,649,기타 금융업,KRW,                  법인세비용 조정,"145,939,480",0,0,
현금흐름표,138930,BNK금융지주,유가증권시장상장법인,649,기타 금융업,KRW,                  이자비용에 대한 조정,"44,400,888,215","30,520,055,045","25,122,701,740",
현금흐름표,138930,BNK금융지주,유가증권시장상장법인,649,기타 금융업,KRW,                  이자수익에 대한 조정,"908,673,133","701,538,876","693,478,710",
현금흐름표,138930,BNK금융지주,유가증권시장상장법인,649,기타 금융업,KRW,               당기순이익(손실),"314,114,255,763","305,256,302,474","206,303,413,080",
현금흐름표,138930,BNK금융지주,유가증권시장상장법인,649,기타 금융업,KRW,            배당금수취,"393,000,000,000","372,000,000,000","270,016,784,656",
현금흐름표,138930,BNK금융지주,유가증권시장상장법인,649,기타 금융업,KRW,            법인세납부(환급),"145,939,480",0,0,
현금흐름표,138930,BNK금융지주,유가증권시장상장법인,649,기타 금융업,KRW,            이자지급,"40,629,125,000","30,090,400,000","23,173,225,000",
현금흐름표,138930,BNK금융지주,유가증권시장상장법인,649,기타 금융업,KRW,            이자수취,"280,091,452","357,795,402","341,199,714",
현금흐름표,138930,BNK금융지주,유가증권시장상장법인,649,기타 금융업,KRW,         현금및현금성자산에 대한 환율변동효과,0,0,0,
현금흐름표,138930,BNK금융지주,유가증권시장상장법인,649,기타 금융업,KRW,      현금및현금성자산의순증가(감소),"87,249,699,167","16,189,582,063","-35,959,891,103",
현금흐름표,138930,BNK금융지주,유가증권시장상장법인,649,기타 금융업,KRW,      환율변동효과 반영전 현금및현금성자산의 순증가(감소),"87,249,699,167","16,189,582,063","-35,959,891,103",
현금흐름표,192520,경남은행,기타법인,641,은행 및 저축기관,KRW,      기초현금및현금성자산,"2,157,686,151,533","1,744,258,022,368","1,681,871,707,986",
현금흐름표,192520,경남은행,기타법인,641,은행 및 저축기관,KRW,      기말현금및현금성자산,"1,640,326,725,067","2,157,686,151,533","1,744,258,022,368",
현금흐름표,192520,경남은행,기타법인,641,은행 및 저축기관,KRW,         재무활동순현금흐름,"-446,463,831,211","-55,667,150,125","-163,858,781,929",
현금흐름표,192520,경남은행,기타법인,641,은행 및 저축기관,KRW,            신종자본증권의 발행,0,"199,449,480,000",0,
현금흐름표,192520,경남은행,기타법인,641,은행 및 저축기관,KRW,            신종자본증권의 상환,"300,000,000,000","150,000,000,000",0,
현금흐름표,192520,경남은행,기타법인,641,은행 및 저축기관,KRW,            신종자본증권의 배당,"21,238,648,629","26,105,800,000","22,702,050,000",
현금흐름표,192520,경남은행,기타법인,641,은행 및 저축기관,KRW,            발행사채의 증가,"804,823,980,000","599,659,350,000","599,656,568,400",
현금흐름표,192520,경남은행,기타법인,641,은행 및 저축기관,KRW,            발행사채의 감소,"-957,051,000,000","-700,000,000,000","-730,000,000,000",
현금흐름표,192520,경남은행,기타법인,641,은행 및 저축기관,KRW,            배당금지급,"146,000,000,000","134,000,000,000","101,939,155,856",
현금흐름표,192520,경남은행,기타법인,641,은행 및 저축기관,KRW,            리스부채의 상환,"11,183,110,176","9,830,473,591","8,689,327,885",
현금흐름표,192520,경남은행,기타법인,641,은행 및 저축기관,KRW,            차입부채의 증가,"30,666,611,269,051","17,534,640,000,886","15,785,987,909,046",
현금흐름표,192520,경남은행,기타법인,641,은행 및 저축기관,KRW,            차입부채의 감소,"30,482,426,321,457","17,369,479,707,420","15,686,172,725,634",
현금흐름표,192520,경남은행,기타법인,641,은행 및 저축기관,KRW,         투자활동순현금흐름,"-916,145,998,684","-349,333,181,491","-484,668,039,858",
현금흐름표,192520,경남은행,기타법인,641,은행 및 저축기관,KRW,            임차보증금의 감소,"9,312,656,229","19,871,919,360","27,023,066,950",
현금흐름표,192520,경남은행,기타법인,641,은행 및 저축기관,KRW,            임차보증금의 증가,"4,803,721,060","10,039,481,000","17,681,997,960",
현금흐름표,192520,경남은행,기타법인,641,은행 및 저축기관,KRW,            당기손익-공정가치금융자산의처분 - 투자활동,"3,852,503,203,087","3,305,054,621,980","4,359,924,705,958",
현금흐름표,192520,경남은행,기타법인,641,은행 및 저축기관,KRW,            상각후원가측정금융자산의처분 - 투자활동,"621,341,500,244","873,725,558,461","602,022,605,045",
현금흐름표,192520,경남은행,기타법인,641,은행 및 저축기관,KRW,            기타포괄손익-공정가치측정금융자산의처분,"820,195,748,555","182,032,478,048","1,263,231,371,920",
현금흐름표,192520,경남은행,기타법인,641,은행 및 저축기관,KRW,            당기손익-공정가치금융자산의취득 - 투자활동,"3,978,118,644,195","3,408,312,800,113","4,663,571,876,602",
현금흐름표,192520,경남은행,기타법인,641,은행 및 저축기관,KRW,            상각후원가측정금융자산의취득 - 투자활동,"727,733,441,506","824,033,122,713","971,836,079,926",
현금흐름표,192520,경남은행,기타법인,641,은행 및 저축기관,KRW,            기타포괄손익-공정가치측정금융자산의취득,"1,452,833,564,209","440,097,842,119","1,030,787,901,134",
현금흐름표,192520,경남은행,기타법인,641,은행 및 저축기관,KRW,            무형자산의 처분,0,"136,000,000",0,
현금흐름표,192520,경남은행,기타법인,641,은행 및 저축기관,KRW,            유형자산의 처분,"617,261,540","2,081,823,798","225,584,700",
현금흐름표,192520,경남은행,기타법인,641,은행 및 저축기관,KRW,            무형자산의 취득,"32,740,950,719","27,350,412,631","19,430,323,281",
현금흐름표,192520,경남은행,기타법인,641,은행 및 저축기관,KRW,            유형자산의 취득,"23,886,046,650","22,401,924,562","33,787,195,528",
현금흐름표,192520,경남은행,기타법인,641,은행 및 저축기관,KRW,         영업활동순현금흐름,"838,212,577,809","825,070,407,646","711,641,745,085",
현금흐름표,192520,경남은행,기타법인,641,은행 및 저축기관,KRW,            영업에서 창출된 현금흐름,"-213,371,629,758","-216,158,086,919","-143,772,978,087",
현금흐름표,192520,경남은행,기타법인,641,은행 및 저축기관,KRW,               영업활동으로 인한 자산 부채의 변동,"220,941,164,407","171,639,824,949","234,439,334,561",
현금흐름표,192520,경남은행,기타법인,641,은행 및 저축기관,KRW,                  예치금의 감소(증가),0,"200,036,416,184","-200,036,416,184",
현금흐름표,192520,경남은행,기타법인,641,은행 및 저축기관,KRW,                  당기손익-공정가치측정금융자산의 감소(증가) - 영업활동,"-40,350,965,300","122,390,267,407","-39,287,511,161",
현금흐름표,192520,경남은행,기타법인,641,은행 및 저축기관,KRW,                  대출채권및수취채권의 감소(증가),"-1,792,242,740,898","-2,023,612,489,339","-3,640,571,040,352",
현금흐름표,192520,경남은행,기타법인,641,은행 및 저축기관,KRW,                  사외적립자산의 감소(증가),"-4,153,374,796","-31,523,154,401","-51,530,071,093",
현금흐름표,192520,경남은행,기타법인,641,은행 및 저축기관,KRW,                  기타금융부채의 증가(감소),"55,220,261,847","131,928,084,058","-70,445,980,554",
현금흐름표,192520,경남은행,기타법인,641,은행 및 저축기관,KRW,                  퇴직금의 지급,"-10,845,449,604","-16,250,377,737","-15,918,083,328",
현금흐름표,192520,경남은행,기타법인,641,은행 및 저축기관,KRW,                  충당부채의 증가(감소),"-15,700,048,691","-679,719,831","-259,591,644",
현금흐름표,192520,경남은행,기타법인,641,은행 및 저축기관,KRW,                  파생상품자산의 감소(증가),"9,579,400,937","-9,456,849,549","7,735,474,410",
현금흐름표,192520,경남은행,기타법인,641,은행 및 저축기관,KRW,                  기타자산의 감소(증가),"8,270,394,706","-696,096,118","-5,670,085,557",
현금흐름표,192520,경남은행,기타법인,641,은행 및 저축기관,KRW,                  예수부채의 증가(감소),"2,014,571,501,453","1,790,053,081,200","4,256,327,042,902",
현금흐름표,192520,경남은행,기타법인,641,은행 및 저축기관,KRW,                  파생상품부채의 증가(감소),"-9,422,591,337","11,241,680,203","-5,654,862,472",
현금흐름표,192520,경남은행,기타법인,641,은행 및 저축기관,KRW,                  기타부채의 증가(감소),"6,014,776,090","-1,791,017,128","-249,540,406",
현금흐름표,192520,경남은행,기타법인,641,은행 및 저축기관,KRW,               당기순이익조정을 위한 가감 합계,"-689,824,244,501","-645,442,183,707","-595,234,814,157",
현금흐름표,192520,경남은행,기타법인,641,은행 및 저축기관,KRW,                  상각후원가금융자산 관련손익,-12,"-148,498","-175,682,283",
현금흐름표,192520,경남은행,기타법인,641,은행 및 저축기관,KRW,                  신용손실에 대한 손상차손,"187,664,583,305","163,275,183,227","117,019,259,376",
현금흐름표,192520,경남은행,기타법인,641,은행 및 저축기관,KRW,                  외화환산손익,"7,082,428,269","308,515,335","-1,418,003,844",
현금흐름표,192520,경남은행,기타법인,641,은행 및 저축기관,KRW,                  기타영업외손익,"10,863,978,556","-39,864,326,592","-31,168,737,005",
현금흐름표,192520,경남은행,기타법인,641,은행 및 저축기관,KRW,                  기타영업손익,"-31,585,643,093","-2,407,900,073","326,612,234",
현금흐름표,192520,경남은행,기타법인,641,은행 및 저축기관,KRW,                  퇴직급여 조정,"13,426,269,557","20,750,205,427","22,346,553,192",
현금흐름표,192520,경남은행,기타법인,641,은행 및 저축기관,KRW,                  당기손익-공정가치측정금융상품 관련손익,"38,453,184,305","14,237,641,925","-1,697,613,753",
현금흐름표,192520,경남은행,기타법인,641,은행 및 저축기관,KRW,                  기타포괄손익-공정가치측정금융자산 관련손익,"1,764,206,760","-1,317,771,722","3,440,964,275",
현금흐름표,192520,경남은행,기타법인,641,은행 및 저축기관,KRW,                  감가상각비 조정,"57,388,299,742","49,900,806,810","47,538,180,527",
현금흐름표,192520,경남은행,기타법인,641,은행 및 저축기관,KRW,                  배당수익에 대한 조정,"778,948,920","474,881,913","562,205,108",
현금흐름표,192520,경남은행,기타법인,641,은행 및 저축기관,KRW,                  유무형자산 관련손익,"502,091,922","86,434,488","372,848,984",
현금흐름표,192520,경남은행,기타법인,641,은행 및 저축기관,KRW,                  파생상품평가손익,"2,738,878,724","-77,941,048","2,754,384,593",
현금흐름표,192520,경남은행,기타법인,641,은행 및 저축기관,KRW,                  법인세비용 조정,"69,986,740,093","76,422,846,072","67,111,986,019",
현금흐름표,192520,경남은행,기타법인,641,은행 및 저축기관,KRW,                  이자비용에 대한 조정,"1,310,680,915,946","631,957,331,308","328,307,205,250",
현금흐름표,192520,경남은행,기타법인,641,은행 및 저축기관,KRW,                  이자수익에 대한 조정,"2,298,372,978,793","1,616,309,170,823","1,204,561,020,212",
현금흐름표,192520,경남은행,기타법인,641,은행 및 저축기관,KRW,               당기순이익(손실),"255,511,450,336","257,644,271,839","217,022,501,509",
현금흐름표,192520,경남은행,기타법인,641,은행 및 저축기관,KRW,            배당금수취,"778,948,920","474,881,913","562,205,108",
현금흐름표,192520,경남은행,기타법인,641,은행 및 저축기관,KRW,            법인세납부(환급),"85,193,097,620","56,494,085,279","49,692,633,311",
현금흐름표,192520,경남은행,기타법인,641,은행 및 저축기관,KRW,            이자지급,"1,120,507,748,971","489,799,835,386","344,510,967,109",
현금흐름표,192520,경남은행,기타법인,641,은행 및 저축기관,KRW,            이자수취,"2,256,506,105,238","1,587,047,533,317","1,249,056,118,484",
현금흐름표,192520,경남은행,기타법인,641,은행 및 저축기관,KRW,         현금및현금성자산에 대한 환율변동효과,"7,037,825,620","-6,641,946,865","-728,608,916",
현금흐름표,192520,경남은행,기타법인,641,은행 및 저축기관,KRW,      현금및현금성자산의순증가(감소),"-517,359,426,466","413,428,129,165","62,386,314,382",
현금흐름표,192520,경남은행,기타법인,641,은행 및 저축기관,KRW,      환율변동효과 반영전 현금및현금성자산의 순증가(감소),"-524,397,252,086","420,070,076,030","63,114,923,298",
현금흐름표,192530,광주은행,기타법인,641,은행 및 저축기관,KRW,      기초 현금및현금성자산,"1,141,890,992,406","1,283,453,872,443","1,159,394,261,132",
현금흐름표,192530,광주은행,기타법인,641,은행 및 저축기관,KRW,      현금및현금성자산,"708,149,057,922","1,141,890,992,406","1,283,453,872,443",
현금흐름표,192530,광주은행,기타법인,641,은행 및 저축기관,KRW,         재무활동순현금흐름,"-168,205,808,363","144,672,317,257","67,184,513,464",
현금흐름표,192530,광주은행,기타법인,641,은행 및 저축기관,KRW,            신종자본증권의 상환,"87,000,000,000",0,0,
현금흐름표,192530,광주은행,기타법인,641,은행 및 저축기관,KRW,            신종자본증권의 배당,"5,242,520,549","5,220,000,000","5,220,000,000",
현금흐름표,192530,광주은행,기타법인,641,은행 및 저축기관,KRW,            배당금지급,"140,092,835,610","175,193,018,598","47,980,513,295",
현금흐름표,192530,광주은행,기타법인,641,은행 및 저축기관,KRW,            리스부채의 지급,"9,112,552,028","9,322,240,163","9,229,811,774",
현금흐름표,192530,광주은행,기타법인,641,은행 및 저축기관,KRW,            차입부채의 순증감,"-56,757,900,176","-115,592,423,982","-70,385,161,467",
현금흐름표,192530,광주은행,기타법인,641,은행 및 저축기관,KRW,            발행사채의 증가,"1,400,000,000,000","1,100,000,000,000","500,000,000,000",
현금흐름표,192530,광주은행,기타법인,641,은행 및 저축기관,KRW,            발행사채의 감소,"1,270,000,000,000","650,000,000,000","300,000,000,000",
현금흐름표,192530,광주은행,기타법인,641,은행 및 저축기관,KRW,         투자활동순현금흐름,"-1,026,775,382,191","-397,758,276,170","-252,618,318,132",
현금흐름표,192530,광주은행,기타법인,641,은행 및 저축기관,KRW,            당기손익인식금융자산의 처분,"31,458,009,455","4,035,684,490","17,155,058,330",
현금흐름표,192530,광주은행,기타법인,641,은행 및 저축기관,KRW,            상각후원가측정유가증권의 상환,"197,604,915,242","324,311,881,551","360,208,928,017",
현금흐름표,192530,광주은행,기타법인,641,은행 및 저축기관,KRW,            기타포괄손익-공정가치측정금융자산의 처분,"467,284,153,752","140,753,236,787","566,015,729,040",
현금흐름표,192530,광주은행,기타법인,641,은행 및 저축기관,KRW,            당기손익인식금융자산의 취득,"411,020,662,397","14,289,440,001","25,261,916,528",
현금흐름표,192530,광주은행,기타법인,641,은행 및 저축기관,KRW,            상각후원가측정유가증권의 취득,"300,414,965,303","606,615,347,526","408,978,992,288",
현금흐름표,192530,광주은행,기타법인,641,은행 및 저축기관,KRW,            기타포괄손익-공정가치측정금융자산의 취득,"868,345,041,903","208,208,357,776","730,658,113,984",
현금흐름표,192530,광주은행,기타법인,641,은행 및 저축기관,KRW,            무형자산의 처분,0,0,"1,112,632,000",
현금흐름표,192530,광주은행,기타법인,641,은행 및 저축기관,KRW,            유형자산의 처분,0,"62,617,816","4,300,000,000",
현금흐름표,192530,광주은행,기타법인,641,은행 및 저축기관,KRW,            무형자산의 취득,"18,478,443,519","8,620,000,000","7,944,547,990",
현금흐름표,192530,광주은행,기타법인,641,은행 및 저축기관,KRW,            투자부동산의 취득,"64,937,744","34,567,278","143,936,038",
현금흐름표,192530,광주은행,기타법인,641,은행 및 저축기관,KRW,            유형자산의 취득,"124,798,409,774","29,153,984,233","28,423,158,691",
현금흐름표,192530,광주은행,기타법인,641,은행 및 저축기관,KRW,         영업활동순현금흐름,"760,290,646,553","109,738,286,245","303,011,720,305",
현금흐름표,192530,광주은행,기타법인,641,은행 및 저축기관,KRW,            영업에서 창출된 현금흐름,"-58,247,255,815","-629,231,827,171","-267,785,275,736",
현금흐름표,192530,광주은행,기타법인,641,은행 및 저축기관,KRW,               영업활동으로 인한 자산 부채의 변동,"236,230,534,431","-330,945,527,977","38,232,110,527",
현금흐름표,192530,광주은행,기타법인,641,은행 및 저축기관,KRW,                  상각후원가측정대출채권 및 기타금융자산의 증가,"-1,195,010,562,447","-181,024,343,813","-1,084,662,600,646",
현금흐름표,192530,광주은행,기타법인,641,은행 및 저축기관,KRW,                  당기손익-공정가치측정금융상품의 감소(증가),"445,990,709,441","-53,697,811,153","2,313,146,029",
현금흐름표,192530,광주은행,기타법인,641,은행 및 저축기관,KRW,                  사외적립자산의 증가,"-8,702,802,426","-15,300,473,825","-17,334,546,765",
현금흐름표,192530,광주은행,기타법인,641,은행 및 저축기관,KRW,                  당기손익-공정가치측정금융부채의 증가(감소),"2,854,105,277","6,050,194,123","-1,671,902,542",
현금흐름표,192530,광주은행,기타법인,641,은행 및 저축기관,KRW,                  기타금융부채의 증가(감소),"149,328,608,437","-72,495,174,396","103,909,870,616",
현금흐름표,192530,광주은행,기타법인,641,은행 및 저축기관,KRW,                  퇴직금의 지급,"-12,660,991,829","-6,869,958,092","-10,669,452,480",
현금흐름표,192530,광주은행,기타법인,641,은행 및 저축기관,KRW,                  충당부채의 증가(감소),"-118,339,998","-109,913,890","-301,982,391",
현금흐름표,192530,광주은행,기타법인,641,은행 및 저축기관,KRW,                  기타자산의 증가,"-3,524,116,328","-623,254,200","-3,976,435,370",
현금흐름표,192530,광주은행,기타법인,641,은행 및 저축기관,KRW,                  예수부채의 증가(감소),"855,594,818,886","-7,727,115,727","1,051,704,659,670",
현금흐름표,192530,광주은행,기타법인,641,은행 및 저축기관,KRW,                  기타부채의 증가(감소),"2,479,105,418","852,322,996","-1,078,645,594",
현금흐름표,192530,광주은행,기타법인,641,은행 및 저축기관,KRW,               당기순이익조정을 위한 가감 합계,"-534,205,242,617","-552,999,249,549","-502,535,641,307",
현금흐름표,192530,광주은행,기타법인,641,은행 및 저축기관,KRW,                  신용손실에 대한 손상차손,"196,381,789,641","84,389,074,499","37,655,946,793",
현금흐름표,192530,광주은행,기타법인,641,은행 및 저축기관,KRW,                  충당부채전입액,"29,339,314,477",0,"487,289,703",
현금흐름표,192530,광주은행,기타법인,641,은행 및 저축기관,KRW,                  외화환산이익,"17,896,209,518","10,766,471,755","6,994,633,207",
현금흐름표,192530,광주은행,기타법인,641,은행 및 저축기관,KRW,                  파생상품평가이익,"203,233,676","3,256,188,172","948,121,894",
현금흐름표,192530,광주은행,기타법인,641,은행 및 저축기관,KRW,"                  유,무형자산처분이익",0,"28,093,155","361,736,124",
현금흐름표,192530,광주은행,기타법인,641,은행 및 저축기관,KRW,                  파생상품평가손실,"8,951,152,811","6,097,047,534","46,853,411",
현금흐름표,192530,광주은행,기타법인,641,은행 및 저축기관,KRW,"                  유,무형자산처분손실","22,554,730","102,529,977","105,128,575",
현금흐름표,192530,광주은행,기타법인,641,은행 및 저축기관,KRW,                  외화환산손실,"938,307,018","9,774,400,657","512,937,533",
현금흐름표,192530,광주은행,기타법인,641,은행 및 저축기관,KRW,                  퇴직급여,"8,330,693,810","13,870,400,733","16,000,508,878",
현금흐름표,192530,광주은행,기타법인,641,은행 및 저축기관,KRW,                  충당부채환입액,0,"681,882,035",0,
현금흐름표,192530,광주은행,기타법인,641,은행 및 저축기관,KRW,                  당기손익-공정가치측정금융상품평가이익,"15,412,411,918","3,826,697,549","7,089,529,874",
현금흐름표,192530,광주은행,기타법인,641,은행 및 저축기관,KRW,                  기타포괄손익-공정가치측정금융자산처분이익,"39,450,419","133,829,774","3,944,645,512",
현금흐름표,192530,광주은행,기타법인,641,은행 및 저축기관,KRW,                  당기손익-공정가치측정금융상품처분이익,"9,718,753,801","8,471,558,518","4,039,860,893",
현금흐름표,192530,광주은행,기타법인,641,은행 및 저축기관,KRW,                  당기손익-공정가치측정금융상품평가손실,"1,889,411,036","5,195,764,271","425,339,928",
현금흐름표,192530,광주은행,기타법인,641,은행 및 저축기관,KRW,                  기타포괄손익-공정가치측정금융자산처분손실,0,"137,181,662","25,274,029",
현금흐름표,192530,광주은행,기타법인,641,은행 및 저축기관,KRW,                  당기손익-공정가치측정금융상품처분손실,"190,154,201","568,929,156","449,630,673",
현금흐름표,192530,광주은행,기타법인,641,은행 및 저축기관,KRW,                  감가상각비와 상각비의 조정,"40,988,998,503","43,095,718,847","47,774,660,253",
현금흐름표,192530,광주은행,기타법인,641,은행 및 저축기관,KRW,                  배당수익,"2,925,665,524","1,304,869,266","1,313,337,184",
현금흐름표,192530,광주은행,기타법인,641,은행 및 저축기관,KRW,                  법인세비용,"68,693,437,818","82,484,406,148","64,037,255,767",
현금흐름표,192530,광주은행,기타법인,641,은행 및 저축기관,KRW,                  이자비용,"638,625,964,124","312,006,239,684","158,185,660,696",
현금흐름표,192530,광주은행,기타법인,641,은행 및 저축기관,KRW,                  이자수익,"1,482,361,295,930","1,082,251,352,493","803,550,262,858",
현금흐름표,192530,광주은행,기타법인,641,은행 및 저축기관,KRW,               당기순이익,"239,727,452,371","254,712,950,355","196,518,255,044",
현금흐름표,192530,광주은행,기타법인,641,은행 및 저축기관,KRW,            배당금수취,"2,925,665,524","1,304,869,266","1,313,337,184",
현금흐름표,192530,광주은행,기타법인,641,은행 및 저축기관,KRW,            법인세납부,"87,651,128,511","68,047,026,177","50,271,262,656",
현금흐름표,192530,광주은행,기타법인,641,은행 및 저축기관,KRW,            이자지급,"551,972,011,099","244,145,109,332","173,879,178,700",
현금흐름표,192530,광주은행,기타법인,641,은행 및 저축기관,KRW,            이자수취,"1,455,235,376,454","1,049,857,379,659","793,634,100,213",
현금흐름표,192530,광주은행,기타법인,641,은행 및 저축기관,KRW,         현금및현금성자산에 대한 환율변동효과,"948,609,517","1,784,792,631","6,481,695,674",
현금흐름표,192530,광주은행,기타법인,641,은행 및 저축기관,KRW,      현금및현금성자산의 증감,"-434,690,544,001","-143,347,672,668","117,577,915,637",
현금흐름표,060000,국민은행,기타법인,641,은행 및 저축기관,KRW,      기초 현금및현금성자산,"21,993,144,000,000","21,872,041,000,000","16,974,182,000,000",
현금흐름표,060000,국민은행,기타법인,641,은행 및 저축기관,KRW,      기말 현금및현금성자산,"21,362,419,000,000","21,993,144,000,000","21,872,041,000,000",
현금흐름표,060000,국민은행,기타법인,641,은행 및 저축기관,KRW,         재무활동순현금흐름,"-8,593,455,000,000","11,887,576,000,000","5,493,536,000,000",
현금흐름표,060000,국민은행,기타법인,641,은행 및 저축기관,KRW,            신탁계정미지급금의 증감,"-2,384,206,000,000","877,097,000,000","511,379,000,000",
현금흐름표,060000,국민은행,기타법인,641,은행 및 저축기관,KRW,            신종자본증권의 발행,"409,085,000,000","299,327,000,000",0,
