재무제표종류,종목코드,회사명,시장구분,업종,업종명,통화,항목명,당기,전기,전전기,Unnamed: 15
손익계산서,019550,SBI인베스트먼트,코스닥시장상장법인,642,신탁업 및 집합투자업,KRW,      당기순이익(손실),"8,318,470,367","-15,010,141,892","22,239,400,828",
손익계산서,019550,SBI인베스트먼트,코스닥시장상장법인,642,신탁업 및 집합투자업,KRW,      법인세차감전순이익,"8,540,598,970","-15,010,807,799","22,239,118,978",
손익계산서,019550,SBI인베스트먼트,코스닥시장상장법인,642,신탁업 및 집합투자업,KRW,      영업이익(손실),"8,539,182,950","-15,022,134,215","22,238,785,835",
손익계산서,019550,SBI인베스트먼트,코스닥시장상장법인,642,신탁업 및 집합투자업,KRW,      영업수익,"29,276,094,479","16,919,391,372","38,388,753,408",
손익계산서,019550,SBI인베스트먼트,코스닥시장상장법인,642,신탁업 및 집합투자업,KRW,         관계기업투자처분이익,0,"21,933,413",0,
손익계산서,019550,SBI인베스트먼트,코스닥시장상장법인,642,신탁업 및 집합투자업,KRW,         당기손익-공정가치측정금융자산처분이익,"1,000","1,657,449,868","227,502,575",
손익계산서,019550,SBI인베스트먼트,코스닥시장상장법인,642,신탁업 및 집합투자업,KRW,         당기손익-공정가치측정금융자산평가이익,"135,399,976","3,480,446,081",0,
손익계산서,019550,SBI인베스트먼트,코스닥시장상장법인,642,신탁업 및 집합투자업,KRW,         기타영업수익,"7,665,696,131",0,0,
손익계산서,019550,SBI인베스트먼트,코스닥시장상장법인,642,신탁업 및 집합투자업,KRW,         수수료수익,"16,540,098,714","10,441,003,009","10,827,037,366",
손익계산서,019550,SBI인베스트먼트,코스닥시장상장법인,642,신탁업 및 집합투자업,KRW,         배당금수익,"12,000,000","30,000,000","24,382,800",
손익계산서,019550,SBI인베스트먼트,코스닥시장상장법인,642,신탁업 및 집합투자업,KRW,         이자수익,"976,728,156","466,850,328","213,413,899",
손익계산서,019550,SBI인베스트먼트,코스닥시장상장법인,642,신탁업 및 집합투자업,KRW,         관계기업투자이익,"3,946,170,502","821,708,673","27,096,416,768",
손익계산서,246690,TS인베스트먼트,코스닥시장상장법인,642,신탁업 및 집합투자업,KRW,         관계기업투자자산처분이익,"14,612,000",0,0,
손익계산서,246690,TS인베스트먼트,코스닥시장상장법인,642,신탁업 및 집합투자업,KRW,         파생상품평가이익,"2,030,428,900",0,0,
손익계산서,246690,TS인베스트먼트,코스닥시장상장법인,642,신탁업 및 집합투자업,KRW,         용역수입,"36,363,636",0,0,
손익계산서,246690,TS인베스트먼트,코스닥시장상장법인,642,신탁업 및 집합투자업,KRW,         사채상환이익,"215,785,514","683,880,878",0,
손익계산서,246690,TS인베스트먼트,코스닥시장상장법인,642,신탁업 및 집합투자업,KRW,      기타비용,"-6,871,370","-1,227,113,780","-5,430,221",
손익계산서,246690,TS인베스트먼트,코스닥시장상장법인,642,신탁업 및 집합투자업,KRW,      기타수익,"10,910,580","6,156,515","3,112,141",
손익계산서,246690,TS인베스트먼트,코스닥시장상장법인,642,신탁업 및 집합투자업,KRW,      총포괄손익,"8,160,757,174","7,868,086,806","9,317,016,806",
손익계산서,246690,TS인베스트먼트,코스닥시장상장법인,642,신탁업 및 집합투자업,KRW,         보통주기본주당이익(손실),204,200,242,
손익계산서,246690,TS인베스트먼트,코스닥시장상장법인,642,신탁업 및 집합투자업,KRW,         보통주희석주당이익(손실),202,200,229,
손익계산서,246690,TS인베스트먼트,코스닥시장상장법인,642,신탁업 및 집합투자업,KRW,      법인세비용,"-2,218,932,907","-1,840,794,247","-3,285,730,738",
손익계산서,246690,TS인베스트먼트,코스닥시장상장법인,642,신탁업 및 집합투자업,KRW,      영업비용,"-7,993,797,245","-13,696,121,868","-7,542,223,268",
손익계산서,246690,TS인베스트먼트,코스닥시장상장법인,642,신탁업 및 집합투자업,KRW,         지분법손실,"-1,303,144,530","-2,635,707,761","-139,757,594",
손익계산서,246690,TS인베스트먼트,코스닥시장상장법인,642,신탁업 및 집합투자업,KRW,         당기손익-공정가치측정금융자산처분손실,"-68,540,748",0,"-64,485,315",
손익계산서,246690,TS인베스트먼트,코스닥시장상장법인,642,신탁업 및 집합투자업,KRW,         관계기업투자자산처분손실,0,"-15,182,569","-1,721,414",
손익계산서,246690,TS인베스트먼트,코스닥시장상장법인,642,신탁업 및 집합투자업,KRW,         당기손익-공정가치측정금융자산평가손실,"-420,004,050","-278,515,510","-534,430,190",
손익계산서,246690,TS인베스트먼트,코스닥시장상장법인,642,신탁업 및 집합투자업,KRW,         판매비와관리비,"-5,674,674,466","-5,878,235,583","-4,761,338,050",
손익계산서,246690,TS인베스트먼트,코스닥시장상장법인,642,신탁업 및 집합투자업,KRW,         이자비용,"-527,433,451","-1,010,202,445","-657,190,705",
손익계산서,246690,TS인베스트먼트,코스닥시장상장법인,642,신탁업 및 집합투자업,KRW,         파생상품평가손실,0,"-3,878,278,000","-1,383,300,000",
손익계산서,246690,TS인베스트먼트,코스닥시장상장법인,642,신탁업 및 집합투자업,KRW,      당기순이익(손실),"8,160,757,174","7,868,086,806","9,317,016,806",
손익계산서,246690,TS인베스트먼트,코스닥시장상장법인,642,신탁업 및 집합투자업,KRW,      법인세차감전순이익,"10,379,690,081","9,708,881,053","12,602,747,544",
손익계산서,246690,TS인베스트먼트,코스닥시장상장법인,642,신탁업 및 집합투자업,KRW,      영업이익(손실),"10,375,650,871","10,929,838,318","12,605,065,624",
손익계산서,246690,TS인베스트먼트,코스닥시장상장법인,642,신탁업 및 집합투자업,KRW,      영업수익,"18,369,448,116","24,625,960,186","20,147,288,892",
손익계산서,246690,TS인베스트먼트,코스닥시장상장법인,642,신탁업 및 집합투자업,KRW,         당기손익-공정가치측정금융자산처분이익,"22,484,765","75,000,000","529,775,103",
손익계산서,246690,TS인베스트먼트,코스닥시장상장법인,642,신탁업 및 집합투자업,KRW,         당기손익-공정가치측정금융자산평가이익,"89,161,179","1,182,575,000","147,326,850",
손익계산서,246690,TS인베스트먼트,코스닥시장상장법인,642,신탁업 및 집합투자업,KRW,         지분법이익,"3,567,914,792","8,398,030,536","10,250,867,875",
손익계산서,246690,TS인베스트먼트,코스닥시장상장법인,642,신탁업 및 집합투자업,KRW,         수수료수익,"11,266,658,704","13,558,428,623","8,966,360,421",
손익계산서,246690,TS인베스트먼트,코스닥시장상장법인,642,신탁업 및 집합투자업,KRW,         배당금수익,0,0,"69,354,000",
손익계산서,246690,TS인베스트먼트,코스닥시장상장법인,642,신탁업 및 집합투자업,KRW,         이자수익,"1,126,038,626","728,045,149","183,604,643",
손익계산서,465320,교보15호스팩,코스닥시장상장법인,661,금융 지원 서비스업,KRW,      영업외손익,"49,028,321",0,0,
손익계산서,465320,교보15호스팩,코스닥시장상장법인,661,금융 지원 서비스업,KRW,         영업외비용,"23,728,010",0,0,
손익계산서,465320,교보15호스팩,코스닥시장상장법인,661,금융 지원 서비스업,KRW,         영업외수익,"25,300,311",0,0,
손익계산서,465320,교보15호스팩,코스닥시장상장법인,661,금융 지원 서비스업,KRW,      총포괄손익,"-28,662,829",0,0,
손익계산서,465320,교보15호스팩,코스닥시장상장법인,661,금융 지원 서비스업,KRW,         보통주기본주당이익(손실),-25,0,0,
손익계산서,465320,교보15호스팩,코스닥시장상장법인,661,금융 지원 서비스업,KRW,         보통주희석주당이익(손실),-25,0,0,
손익계산서,465320,교보15호스팩,코스닥시장상장법인,661,금융 지원 서비스업,KRW,      법인세비용,"-3,149,410",0,0,
손익계산서,465320,교보15호스팩,코스닥시장상장법인,661,금융 지원 서비스업,KRW,      영업비용,"33,384,540",0,0,
손익계산서,465320,교보15호스팩,코스닥시장상장법인,661,금융 지원 서비스업,KRW,      기타포괄손익,0,0,0,
손익계산서,465320,교보15호스팩,코스닥시장상장법인,661,금융 지원 서비스업,KRW,      당기순이익(손실),"-28,662,829",0,0,
손익계산서,465320,교보15호스팩,코스닥시장상장법인,661,금융 지원 서비스업,KRW,      법인세차감전순이익,"-31,812,239",0,0,
손익계산서,465320,교보15호스팩,코스닥시장상장법인,661,금융 지원 서비스업,KRW,      영업이익(손실),"-33,384,540",0,0,
손익계산서,465320,교보15호스팩,코스닥시장상장법인,661,금융 지원 서비스업,KRW,      영업수익,0,0,0,
손익계산서,293580,나우IB,코스닥시장상장법인,649,기타 금융업,KRW,         지분법투자주식처분손실,"1,148,424,618","129,194,891",0,
손익계산서,293580,나우IB,코스닥시장상장법인,649,기타 금융업,KRW,         대손상각비,"12,905,196","16,281,308",0,
손익계산서,293580,나우IB,코스닥시장상장법인,649,기타 금융업,KRW,         이자비용,"1,551,370,296","770,241,717",0,
손익계산서,293580,나우IB,코스닥시장상장법인,649,기타 금융업,KRW,      기타비용,"7,426,210","13,430","131,507",
손익계산서,293580,나우IB,코스닥시장상장법인,649,기타 금융업,KRW,      기타수익,"42,385,463","38,986,102","30,756,104",
손익계산서,293580,나우IB,코스닥시장상장법인,649,기타 금융업,KRW,      당기총포괄손익,"1,939,073,177","8,301,533,164","12,635,018,491",
손익계산서,293580,나우IB,코스닥시장상장법인,649,기타 금융업,KRW,         기본주당순이익,21,88,133,
손익계산서,293580,나우IB,코스닥시장상장법인,649,기타 금융업,KRW,         희석주당순이익,20,87,132,
손익계산서,293580,나우IB,코스닥시장상장법인,649,기타 금융업,KRW,      법인세비용,"551,335,390","2,849,369,922","3,631,880,685",
손익계산서,293580,나우IB,코스닥시장상장법인,649,기타 금융업,KRW,      영업비용,"-15,776,646,687","-9,255,928,007","-11,985,629,225",
손익계산서,293580,나우IB,코스닥시장상장법인,649,기타 금융업,KRW,         당기손익-공정가치금융자산 평가 및 처분손실,"1,317,855,856","623,232,563","122,805,719",
손익계산서,293580,나우IB,코스닥시장상장법인,649,기타 금융업,KRW,         기타영업비용,"111,539,831","128,895,384","322,704,952",
손익계산서,293580,나우IB,코스닥시장상장법인,649,기타 금융업,KRW,         판매비와관리비,"6,182,103,037","6,463,921,113","10,238,025,479",
손익계산서,293580,나우IB,코스닥시장상장법인,649,기타 금융업,KRW,         지분법손실,"5,445,507,471","1,090,816,679","1,261,948,384",
손익계산서,293580,나우IB,코스닥시장상장법인,649,기타 금융업,KRW,         수수료비용,"6,940,382","33,344,352","40,144,691",
손익계산서,293580,나우IB,코스닥시장상장법인,649,기타 금융업,KRW,      당기순이익(손실),"1,939,073,177","8,301,533,164","12,635,018,491",
손익계산서,293580,나우IB,코스닥시장상장법인,649,기타 금융업,KRW,      법인세차감전순이익,"2,490,408,567","11,150,903,086","16,266,899,176",
손익계산서,293580,나우IB,코스닥시장상장법인,649,기타 금융업,KRW,      영업이익,"2,455,449,314","11,111,930,414","16,236,274,579",
손익계산서,293580,나우IB,코스닥시장상장법인,649,기타 금융업,KRW,      영업수익,"18,232,096,001","20,367,858,421","28,221,903,804",
손익계산서,293580,나우IB,코스닥시장상장법인,649,기타 금융업,KRW,         대손충당금 환입,0,"20,000,000","28,333,531",
손익계산서,293580,나우IB,코스닥시장상장법인,649,기타 금융업,KRW,         배당금수익,"8,814,000","22,372,500","17,814,000",
손익계산서,293580,나우IB,코스닥시장상장법인,649,기타 금융업,KRW,         당기손익-공정가치금융자산 평가 및 처분이익,"726,750,131","1,585,824,915","2,032,136,317",
손익계산서,293580,나우IB,코스닥시장상장법인,649,기타 금융업,KRW,         수수료수익,"13,043,794,725","10,485,753,025","17,852,622,967",
손익계산서,293580,나우IB,코스닥시장상장법인,649,기타 금융업,KRW,         지분법이익,"4,402,716,674","8,164,434,669","7,872,311,196",
손익계산서,293580,나우IB,코스닥시장상장법인,649,기타 금융업,KRW,         이자수익,"50,020,471","89,473,312","418,685,793",
손익계산서,138040,메리츠금융지주,유가증권시장상장법인,649,기타 금융업,KRW,      금융상품평가및처분이익,"4,572,948,417","6,140,045,920","160,784,481",
손익계산서,138040,메리츠금융지주,유가증권시장상장법인,649,기타 금융업,KRW,      영업외손익,"25,763,922,042","-164,219,536","13,469,295",
손익계산서,138040,메리츠금융지주,유가증권시장상장법인,649,기타 금융업,KRW,      기타영업비용,0,"203,400,000","509,000,000",
손익계산서,138040,메리츠금융지주,유가증권시장상장법인,649,기타 금융업,KRW,      기타영업수익,"246,009,174","3,366,751,542","4,279,456,606",
손익계산서,138040,메리츠금융지주,유가증권시장상장법인,649,기타 금융업,KRW,      총포괄손익,"371,470,976,785","74,029,519,782","220,098,024,160",
손익계산서,138040,메리츠금융지주,유가증권시장상장법인,649,기타 금융업,KRW,         보통주기본주당이익(손실),"1,822",671,"1,607",
손익계산서,138040,메리츠금융지주,유가증권시장상장법인,649,기타 금융업,KRW,         보통주희석주당이익(손실),"1,814",667,"1,599",
손익계산서,138040,메리츠금융지주,유가증권시장상장법인,649,기타 금융업,KRW,      수수료비용,"3,634,585,992","1,240,266,266","1,059,771,548",
손익계산서,138040,메리츠금융지주,유가증권시장상장법인,649,기타 금융업,KRW,      수수료수익,"56,129,954,273","54,537,081,377","53,922,447,273",
손익계산서,138040,메리츠금융지주,유가증권시장상장법인,649,기타 금융업,KRW,      법인세비용,"1,679,842,872","12,434,412,835","8,341,925,088",
손익계산서,138040,메리츠금융지주,유가증권시장상장법인,649,기타 금융업,KRW,      이자비용,"53,029,276,537","23,325,727,293","10,009,783,368",
손익계산서,138040,메리츠금융지주,유가증권시장상장법인,649,기타 금융업,KRW,      영업비용,"80,435,393,231","36,455,060,382","26,444,640,839",
손익계산서,138040,메리츠금융지주,유가증권시장상장법인,649,기타 금융업,KRW,      기타포괄손익,"11,650,687,383","-34,040,143,897","296,827,884",
손익계산서,138040,메리츠금융지주,유가증권시장상장법인,649,기타 금융업,KRW,            기타포괄손익-공정가치측정지분상품평가손익,"11,448,240,625","-34,239,143,913","145,819,113",
손익계산서,138040,메리츠금융지주,유가증권시장상장법인,649,기타 금융업,KRW,            확정급여제도의재측정요소,"202,446,758","199,000,016","151,008,771",
손익계산서,138040,메리츠금융지주,유가증권시장상장법인,649,기타 금융업,KRW,      당기순이익(손실),"359,820,289,402","108,069,663,679","219,801,196,276",
손익계산서,138040,메리츠금융지주,유가증권시장상장법인,649,기타 금융업,KRW,      법인세차감전순이익,"361,500,132,274","120,504,076,514","228,143,121,364",
