재무제표종류,종목코드,회사명,시장구분,업종,업종명,결산월,결산기준일,보고서종류,통화,항목코드,항목명,당기,전기,전전기
"재무상태표, 기타 - 별도",[null],BNK캐피탈,기타법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_InvestmentsInSubsidiariesJointVenturesAndAssociates,         종속기업 및 관계기업투자주식,"196,892,015,510","181,890,670,951","142,178,070,951"
"재무상태표, 기타 - 별도",[null],BNK캐피탈,기타법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_OtherNonfinancialAssets,         기타자산,"50,287,901,773","63,378,724,499","51,760,326,397"
"재무상태표, 기타 - 별도",[null],BNK캐피탈,기타법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_PropertyPlantAndEquipment,         유형자산,"15,252,229,702","10,494,959,426","9,499,846,542"
"재무상태표, 기타 - 별도",[null],BNK캐피탈,기타법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_RecognisedAssetsDefinedBenefitPlan,         순확정급여자산,0,"855,799,478",0
"재무상태표, 기타 - 별도",[null],BNK캐피탈,기타법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,dart_ElementsOfOtherStockholdersEquity,            기타자본구성요소,"-3,173,662,506","-2,467,578,767","-4,701,733,763"
"재무상태표, 기타 - 별도",[null],BNK캐피탈,기타법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_AdditionalPaidinCapital,            기타불입자본,"217,600,838,650","217,600,838,650","199,048,307,650"
"재무상태표, 기타 - 별도",[null],BNK캐피탈,기타법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_Equity,            자본총계,"1,320,758,289,289","1,202,805,351,568","969,627,879,775"
"재무상태표, 기타 - 별도",[null],BNK캐피탈,기타법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_IssuedCapital,            자본금,"311,750,000,000","311,750,000,000","280,500,000,000"
"재무상태표, 기타 - 별도",[null],BNK캐피탈,기타법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_RetainedEarnings,            이익잉여금,"794,581,113,145","675,922,091,685","494,781,305,888"
"재무상태표, 기타 - 별도",[null],BNK캐피탈,기타법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_EquityAndLiabilities,         자본과부채총계,"8,805,946,691,575","8,426,190,362,336","8,263,118,817,691"
"재무상태표, 기타 - 별도",[null],BNK캐피탈,기타법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_Borrowings,            차입부채,"6,818,092,641,940","6,708,380,657,115","6,831,643,309,265"
"재무상태표, 기타 - 별도",[null],BNK캐피탈,기타법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_BondsIssued,               사채,"6,003,092,641,940","5,833,380,657,115","5,981,643,309,265"
"재무상태표, 기타 - 별도",[null],BNK캐피탈,기타법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_OtherBorrowings,               기타 차입금,"815,000,000,000","875,000,000,000","850,000,000,000"
"재무상태표, 기타 - 별도",[null],BNK캐피탈,기타법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_DeferredTaxLiabilities,            이연법인세부채,"16,278,503,587","19,566,317,921","23,726,859,326"
"재무상태표, 기타 - 별도",[null],BNK캐피탈,기타법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_Liabilities,            부채총계,"7,485,188,402,286","7,223,385,010,768","7,293,490,937,916"
"재무상태표, 기타 - 별도",[null],BNK캐피탈,기타법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_OtherFinancialLiabilities,            기타금융부채,"572,858,382,667","442,062,454,421","389,124,082,619"
"재무상태표, 기타 - 별도",[null],BNK캐피탈,기타법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_OtherNonfinancialLiabilities,            기타부채,"76,172,110,702","52,723,804,618","44,310,194,657"
"재무상태표, 기타 - 별도",[null],BNK캐피탈,기타법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_Provisions,            충당부채,"703,621,979","651,776,693","1,113,089,120"
"재무상태표, 기타 - 별도",[null],BNK캐피탈,기타법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_RecognisedLiabilitiesDefinedBenefitPlan,            순확정급여부채,"1,083,141,411",0,"3,573,402,929"
"재무상태표, 기타 - 별도",[139130],DGB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,dart_CashAndDuefromBanks,         현금및예치금,"194,390,741,726","213,506,944,279","17,345,340,895"
"재무상태표, 기타 - 별도",[139130],DGB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,dart_LoansAtAmortisedCost,         상각후원가측정대출채권,"9,950,799,800","59,865,933,000","84,832,418,650"
"재무상태표, 기타 - 별도",[139130],DGB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_Assets,         자산총계,"4,479,699,440,828","4,354,003,044,351","3,974,995,290,938"
"재무상태표, 기타 - 별도",[139130],DGB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_DeferredTaxAssets,         이연법인세자산,"2,254,173,543","6,925,722,628",0
"재무상태표, 기타 - 별도",[139130],DGB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_DerivativeFinancialAssets,         파생상품자산,"19,340,625,000","8,168,125,000","9,856,875,000"
"재무상태표, 기타 - 별도",[139130],DGB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_FinancialAssetsAtFairValueThroughProfitOrLoss,         당기손익-공정가치측정금융자산,"280,085,540,000","264,214,280,000",0
"재무상태표, 기타 - 별도",[139130],DGB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_IntangibleAssetsAndGoodwill,         무형자산,"6,206,761,052","4,670,713,309","3,553,857,030"
"재무상태표, 기타 - 별도",[139130],DGB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_InvestmentsInSubsidiariesJointVenturesAndAssociates,         종속기업투자자산,"3,928,696,861,334","3,662,655,393,616","3,611,208,919,111"
"재무상태표, 기타 - 별도",[139130],DGB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_OtherAssets,         기타자산,"34,233,914,264","126,939,841,829","242,801,489,610"
"재무상태표, 기타 - 별도",[139130],DGB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_PropertyPlantAndEquipment,         유형자산,"4,128,414,421","5,774,487,733","5,396,390,642"
"재무상태표, 기타 - 별도",[139130],DGB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_RecognisedAssetsDefinedBenefitPlan,         확정급여자산,"411,609,688","1,281,602,957",0
"재무상태표, 기타 - 별도",[139130],DGB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,dart_CapitalAdjustments,            자본조정,"-20,577,892,780","-9,980","-9,980"
"재무상태표, 기타 - 별도",[139130],DGB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,dart_CapitalSurplus,            자본잉여금,"1,560,627,689,565","1,560,627,689,565","1,560,627,689,565"
"재무상태표, 기타 - 별도",[139130],DGB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,dart_HybridBonds,            신종자본증권,"613,764,871,000","498,097,600,000","498,097,600,000"
"재무상태표, 기타 - 별도",[139130],DGB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_AccumulatedOtherComprehensiveIncome,            기타포괄손익누계액,"-1,175,857,974","-117,117,983","-1,659,854,424"
"재무상태표, 기타 - 별도",[139130],DGB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_Equity,            자본총계,"3,379,994,050,650","3,234,906,369,676","3,208,013,894,424"
"재무상태표, 기타 - 별도",[139130],DGB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_IssuedCapital,            자본금,"845,729,165,000","845,729,165,000","845,729,165,000"
"재무상태표, 기타 - 별도",[139130],DGB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_RetainedEarnings,            이익잉여금,"381,626,075,839","330,569,043,074","305,219,304,263"
"재무상태표, 기타 - 별도",[139130],DGB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_EquityAndLiabilities,         부채및자본총계,"4,479,699,440,828","4,354,003,044,351","3,974,995,290,938"
"재무상태표, 기타 - 별도",[139130],DGB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_BondsIssued,            사채,"1,049,025,527,683","928,977,232,749","699,301,145,726"
"재무상태표, 기타 - 별도",[139130],DGB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_Borrowings,            차입부채,0,"95,000,000,000",0
"재무상태표, 기타 - 별도",[139130],DGB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_CurrentTaxLiabilities,            당기법인세부채,"25,115,353,242","73,520,268,688","44,432,636,271"
"재무상태표, 기타 - 별도",[139130],DGB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_DeferredTaxLiabilities,            이연법인세부채,0,0,"984,819,605"
"재무상태표, 기타 - 별도",[139130],DGB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_DerivativeFinancialLiabilities,            파생상품부채,"4,357,302,785","1,919,439,625",0
"재무상태표, 기타 - 별도",[139130],DGB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_Liabilities,            부채총계,"1,099,705,390,178","1,119,096,674,675","766,981,396,514"
"재무상태표, 기타 - 별도",[139130],DGB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_OtherLiabilities,            기타부채,"21,207,206,468","19,679,733,613","21,509,116,462"
"재무상태표, 기타 - 별도",[139130],DGB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_RecognisedLiabilitiesDefinedBenefitPlan,            확정급여부채,0,0,"753,678,450"
"재무상태표, 기타 - 별도",[440290],HB인베스트먼트,코스닥시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_Assets,         자산총계,"65,337,629,813","53,782,153,215","43,772,658,100"
"재무상태표, 기타 - 별도",[440290],HB인베스트먼트,코스닥시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_CashAndCashEquivalents,         현금및현금성자산,"7,988,954,893","511,408,821","1,946,598,665"
"재무상태표, 기타 - 별도",[440290],HB인베스트먼트,코스닥시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_ContractAssets,         계약자산,"4,118,911,926","451,737,943",0
"재무상태표, 기타 - 별도",[440290],HB인베스트먼트,코스닥시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_FinancialAssetsAtAmortisedCost,         상각후원가측정금융자산,"5,773,196,831","6,925,427,923","7,465,491,067"
"재무상태표, 기타 - 별도",[440290],HB인베스트먼트,코스닥시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_FinancialAssetsAtFairValueThroughProfitOrLoss,         당기손익-공정가치측정금융자산,"1,000","1,000","1,000"
"재무상태표, 기타 - 별도",[440290],HB인베스트먼트,코스닥시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_IntangibleAssetsAndGoodwill,         무형자산,"899,934,126","337,384,165","374,203,513"
"재무상태표, 기타 - 별도",[440290],HB인베스트먼트,코스닥시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_InvestmentsInSubsidiariesJointVenturesAndAssociates,"         종속기업, 공동기업과 관계기업에 대한 투자자산","44,377,735,311","43,363,762,691","32,602,329,855"
"재무상태표, 기타 - 별도",[440290],HB인베스트먼트,코스닥시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_OtherCurrentAssets,         기타유동자산,"45,344,364","9,282,966","503,594,346"
"재무상태표, 기타 - 별도",[440290],HB인베스트먼트,코스닥시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_PropertyPlantAndEquipment,         유형자산,"444,098,429","503,522,084","48,740,521"
"재무상태표, 기타 - 별도",[440290],HB인베스트먼트,코스닥시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_RightofuseAssets,         사용권자산,"1,689,452,933","1,679,625,622","831,699,133"
"재무상태표, 기타 - 별도",[440290],HB인베스트먼트,코스닥시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,dart_CapitalAdjustments,            자본조정,"1,560,300,000","882,694,438","189,904,438"
"재무상태표, 기타 - 별도",[440290],HB인베스트먼트,코스닥시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_Equity,            자본총계,"58,439,464,323","48,880,906,601","40,716,312,943"
"재무상태표, 기타 - 별도",[440290],HB인베스트먼트,코스닥시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_IssuedCapital,            자본금,"10,000,000,000","10,000,000,000","10,000,000,000"
"재무상태표, 기타 - 별도",[440290],HB인베스트먼트,코스닥시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_RetainedEarnings,            이익잉여금,"46,879,164,323","37,998,212,163","30,526,408,505"
"재무상태표, 기타 - 별도",[440290],HB인베스트먼트,코스닥시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_EquityAndLiabilities,         자본과부채총계,"65,337,629,813","53,782,153,215","43,772,658,100"
"재무상태표, 기타 - 별도",[440290],HB인베스트먼트,코스닥시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_CurrentTaxLiabilities,            당기법인세부채,"2,213,182,634","750,747,015","480,444,852"
"재무상태표, 기타 - 별도",[440290],HB인베스트먼트,코스닥시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_DeferredTaxLiabilities,            이연법인세부채,"1,540,006,098","2,264,779,367","1,380,270,973"
"재무상태표, 기타 - 별도",[440290],HB인베스트먼트,코스닥시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_LeaseLiabilities,            리스부채,"1,358,909,616","1,444,726,814","607,775,883"
"재무상태표, 기타 - 별도",[440290],HB인베스트먼트,코스닥시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_Liabilities,            부채총계,"6,898,165,490","4,901,246,614","3,056,345,157"
"재무상태표, 기타 - 별도",[440290],HB인베스트먼트,코스닥시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_OtherCurrentLiabilities,            기타 유동부채,"38,420,620","30,368,190","44,236,740"
"재무상태표, 기타 - 별도",[440290],HB인베스트먼트,코스닥시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_OtherNonfinancialLiabilities,            기타부채,"1,730,605,519","395,507,203","541,470,680"
"재무상태표, 기타 - 별도",[440290],HB인베스트먼트,코스닥시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_Provisions,            충당부채,"17,041,003","15,118,025","2,146,029"
"재무상태표, 기타 - 별도",[175330],JB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,dart_CashAndDuefromBanks,         현금및예치금,"233,793,000,000","271,427,000,000","38,282,000,000"
"재무상태표, 기타 - 별도",[175330],JB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,dart_LoansAtAmortisedCost,         상각후원가측정대출채권,"43,000,000,000","39,000,000,000","31,500,000,000"
"재무상태표, 기타 - 별도",[175330],JB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_Assets,         자산총계,"3,036,614,000,000","3,090,423,000,000","2,800,542,000,000"
"재무상태표, 기타 - 별도",[175330],JB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_DeferredTaxAssets,         이연법인세자산,0,"7,065,000,000","2,699,000,000"
"재무상태표, 기타 - 별도",[175330],JB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_FinancialAssetsAtFairValueThroughProfitOrLoss,         당기손익-공정가치측정금융자산,"154,637,000,000","147,964,000,000","163,870,000,000"
"재무상태표, 기타 - 별도",[175330],JB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_IntangibleAssetsAndGoodwill,         무형자산,"8,642,000,000","9,240,000,000","7,560,000,000"
"재무상태표, 기타 - 별도",[175330],JB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_InvestmentsInSubsidiariesJointVenturesAndAssociates,"         종속기업, 공동기업과 관계기업에 대한 투자자산","2,494,738,000,000","2,479,787,000,000","2,431,287,000,000"
"재무상태표, 기타 - 별도",[175330],JB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_OtherNonfinancialAssets,         기타자산,"97,846,000,000","132,871,000,000","122,701,000,000"
"재무상태표, 기타 - 별도",[175330],JB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_PropertyPlantAndEquipment,         유형자산,"3,958,000,000","3,069,000,000","2,643,000,000"
"재무상태표, 기타 - 별도",[175330],JB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,dart_CapitalAdjustments,            자본조정,"-45,047,000,000","-15,282,000,000","-15,282,000,000"
"재무상태표, 기타 - 별도",[175330],JB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,dart_CapitalSurplus,            자본잉여금,"476,064,000,000","476,477,000,000","476,477,000,000"
"재무상태표, 기타 - 별도",[175330],JB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,dart_HybridBonds,            신종자본증권,"405,000,000,000","403,000,000,000","403,000,000,000"
"재무상태표, 기타 - 별도",[175330],JB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_AccumulatedOtherComprehensiveIncome,            기타포괄손익누계액,"-1,241,000,000","-279,000,000","-578,000,000"
"재무상태표, 기타 - 별도",[175330],JB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_Equity,            자본총계,"2,246,623,000,000","2,265,892,000,000","2,083,830,000,000"
"재무상태표, 기타 - 별도",[175330],JB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_IssuedCapital,            자본금,"984,914,000,000","984,914,000,000","984,914,000,000"
"재무상태표, 기타 - 별도",[175330],JB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_RetainedEarnings,            이익잉여금,"426,933,000,000","417,062,000,000","235,299,000,000"
"재무상태표, 기타 - 별도",[175330],JB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_EquityAndLiabilities,         자본과부채총계,"3,036,614,000,000","3,090,423,000,000","2,800,542,000,000"
"재무상태표, 기타 - 별도",[175330],JB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_BondsIssued,            사채,"681,404,000,000","680,989,000,000","589,442,000,000"
"재무상태표, 기타 - 별도",[175330],JB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_Liabilities,            부채총계,"789,991,000,000","824,531,000,000","716,712,000,000"
"재무상태표, 기타 - 별도",[175330],JB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_OtherNonfinancialLiabilities,            기타부채,"108,587,000,000","143,542,000,000","127,270,000,000"
"재무상태표, 기타 - 별도",[105560],KB금융,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,dart_CashAndDuefromBanks,         현금및예치금,"256,337,000,000","351,056,000,000","608,076,000,000"
"재무상태표, 기타 - 별도",[105560],KB금융,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,dart_LoansAtAmortisedCost,         상각후원가측정대출채권,"608,286,000,000","522,326,000,000","249,128,000,000"
"재무상태표, 기타 - 별도",[105560],KB금융,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_Assets,         자산총계,"29,528,898,000,000","30,453,827,000,000","28,871,379,000,000"
"재무상태표, 기타 - 별도",[105560],KB금융,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_DeferredTaxAssets,         이연법인세자산,"4,492,000,000","19,904,000,000","5,583,000,000"
"재무상태표, 기타 - 별도",[105560],KB금융,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_FinancialAssetsAtFairValueThroughProfitOrLoss,         당기손익-공정가치측정 금융자산,"1,376,423,000,000","1,522,314,000,000","440,760,000,000"
"재무상태표, 기타 - 별도",[105560],KB금융,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_IntangibleAssetsAndGoodwill,         무형자산,"15,954,000,000","16,752,000,000","16,673,000,000"
"재무상태표, 기타 - 별도",[105560],KB금융,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_InvestmentsInSubsidiariesJointVenturesAndAssociates,         종속기업투자,"26,717,817,000,000","26,741,438,000,000","26,741,438,000,000"
"재무상태표, 기타 - 별도",[105560],KB금융,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_OtherAssets,         기타자산,"542,815,000,000","1,272,197,000,000","805,056,000,000"
"재무상태표, 기타 - 별도",[105560],KB금융,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_PropertyPlantAndEquipment,         유형자산,"3,080,000,000","3,552,000,000","4,444,000,000"
"재무상태표, 기타 - 별도",[105560],KB금융,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_RecognisedAssetsDefinedBenefitPlan,         순확정급여자산,"3,694,000,000","4,288,000,000","221,000,000"
"재무상태표, 기타 - 별도",[105560],KB금융,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,dart_CapitalSurplus,            자본잉여금,"14,754,747,000,000","14,754,747,000,000","14,754,747,000,000"
"재무상태표, 기타 - 별도",[105560],KB금융,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,dart_HybridBonds,            신종자본증권,"5,032,518,000,000","4,433,981,000,000","2,837,981,000,000"
"재무상태표, 기타 - 별도",[105560],KB금융,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_AccumulatedOtherComprehensiveIncome,            기타포괄손익누계액,"-6,809,000,000","-5,847,000,000","-8,330,000,000"
"재무상태표, 기타 - 별도",[105560],KB금융,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_Equity,            자본총계,"25,042,075,000,000","24,231,816,000,000","22,512,974,000,000"
"재무상태표, 기타 - 별도",[105560],KB금융,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_IssuedCapital,            자본금,"2,090,558,000,000","2,090,558,000,000","2,090,558,000,000"
"재무상태표, 기타 - 별도",[105560],KB금융,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_RetainedEarnings,            이익잉여금,"4,336,898,000,000","3,794,565,000,000","3,974,206,000,000"
"재무상태표, 기타 - 별도",[105560],KB금융,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_TreasuryShares,            자기주식,"1,165,837,000,000","836,188,000,000","1,136,188,000,000"
"재무상태표, 기타 - 별도",[105560],KB금융,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_EquityAndLiabilities,         부채와자본총계,"29,528,898,000,000","30,453,827,000,000","28,871,379,000,000"
