재무제표종류,종목코드,회사명,시장구분,업종,업종명,결산월,결산기준일,보고서종류,통화,항목코드,항목명,당기,전기,전전기
"재무상태표, 보험 - 별도",[null],DB생명보험,기타법인,651,보험업,12,2023-12-31,사업보고서,KRW,ifrs-full_OtherNonfinancialAssets,         기타자산,"267,092,540,313","220,986,239,306","617,471,799,396"
"재무상태표, 보험 - 별도",[null],DB생명보험,기타법인,651,보험업,12,2023-12-31,사업보고서,KRW,ifrs-full_PropertyPlantAndEquipment,         유형자산,"31,312,461,384","34,122,932,516","41,094,698,412"
"재무상태표, 보험 - 별도",[null],DB생명보험,기타법인,651,보험업,12,2023-12-31,사업보고서,KRW,dart_CapitalAdjustments,            자본조정,"-104,047,417,500","-103,912,082,500","-103,912,082,500"
"재무상태표, 보험 - 별도",[null],DB생명보험,기타법인,651,보험업,12,2023-12-31,사업보고서,KRW,dart_CapitalSurplus,            자본잉여금,"154,491,703,941","154,491,703,941","154,491,703,941"
"재무상태표, 보험 - 별도",[null],DB생명보험,기타법인,651,보험업,12,2023-12-31,사업보고서,KRW,dart_HybridBonds,            신종자본증권,"39,839,480,000","69,704,145,000","69,704,145,000"
"재무상태표, 보험 - 별도",[null],DB생명보험,기타법인,651,보험업,12,2023-12-31,사업보고서,KRW,ifrs-full_AccumulatedOtherComprehensiveIncome,            기타포괄손익누계액,"-258,061,927,247","1,104,117,088,846","10,733,301,982"
"재무상태표, 보험 - 별도",[null],DB생명보험,기타법인,651,보험업,12,2023-12-31,사업보고서,KRW,ifrs-full_Equity,            자본총계,"1,784,586,134,286","3,126,400,707,828","715,293,992,629"
"재무상태표, 보험 - 별도",[null],DB생명보험,기타법인,651,보험업,12,2023-12-31,사업보고서,KRW,ifrs-full_IssuedCapital,            자본금,"253,333,575,000","253,333,575,000","253,333,575,000"
"재무상태표, 보험 - 별도",[null],DB생명보험,기타법인,651,보험업,12,2023-12-31,사업보고서,KRW,ifrs-full_RetainedEarnings,            이익잉여금,"1,699,030,720,092","1,648,666,277,541","330,943,349,206"
"재무상태표, 보험 - 별도",[null],DB생명보험,기타법인,651,보험업,12,2023-12-31,사업보고서,KRW,ifrs-full_EquityAndLiabilities,         자본과부채총계,"10,230,555,043,163","11,297,581,644,124","12,562,398,952,547"
"재무상태표, 보험 - 별도",[null],DB생명보험,기타법인,651,보험업,12,2023-12-31,사업보고서,KRW,dart_PolicyholdersEquityAdjustment,            계약자지분조정,0,0,"1,563,598,111"
"재무상태표, 보험 - 별도",[null],DB생명보험,기타법인,651,보험업,12,2023-12-31,사업보고서,KRW,entity00168933_FinancialLiabilitiesAtFairValueThroughProfitOrLossInAccordanceWithIas39OfLiabilitiesAbstract,            당기손익인식금융부채,0,"594,501,000","1,858,350,000"
"재무상태표, 보험 - 별도",[null],DB생명보험,기타법인,651,보험업,12,2023-12-31,사업보고서,KRW,entity00168933_SeparateAccountLiablitiesOfLiabilitiesAbstract,            특별계정부채,0,0,"1,821,589,837,905"
"재무상태표, 보험 - 별도",[null],DB생명보험,기타법인,651,보험업,12,2023-12-31,사업보고서,KRW,ifrs-full_Borrowings,            차입부채,"29,944,880,510","370,656,315,654",0
"재무상태표, 보험 - 별도",[null],DB생명보험,기타법인,651,보험업,12,2023-12-31,사업보고서,KRW,ifrs-full_DeferredTaxLiabilities,            이연법인세부채,"267,787,444,415","682,691,991,534",0
"재무상태표, 보험 - 별도",[null],DB생명보험,기타법인,651,보험업,12,2023-12-31,사업보고서,KRW,ifrs-full_DerivativeFinancialLiabilitiesHeldForHedging,            위험회피목적파생상품부채,"55,412,864,518","130,963,252,080","60,666,797,424"
"재무상태표, 보험 - 별도",[null],DB생명보험,기타법인,651,보험업,12,2023-12-31,사업보고서,KRW,ifrs-full_InsuranceContractsIssuedThatAreLiabilities,            보험계약부채,"7,480,408,949,474","6,427,931,841,437","9,707,955,601,477"
"재무상태표, 보험 - 별도",[null],DB생명보험,기타법인,651,보험업,12,2023-12-31,사업보고서,KRW,ifrs-full_InvestmentContractsLiabilities,            투자계약부채,"479,919,267,040","430,175,818,138",0
"재무상태표, 보험 - 별도",[null],DB생명보험,기타법인,651,보험업,12,2023-12-31,사업보고서,KRW,ifrs-full_Liabilities,            부채총계,"8,445,968,908,877","8,171,180,936,296","11,847,104,959,918"
"재무상태표, 보험 - 별도",[null],DB생명보험,기타법인,651,보험업,12,2023-12-31,사업보고서,KRW,ifrs-full_OtherNonfinancialLiabilities,            기타부채,"93,051,881,102","92,501,642,832","253,470,775,001"
"재무상태표, 보험 - 별도",[null],DB생명보험,기타법인,651,보험업,12,2023-12-31,사업보고서,KRW,ifrs-full_ReinsuranceContractsHeldThatAreLiabilities,            재보험계약부채,"39,443,621,818","35,665,573,621",0
"재무상태표, 보험 - 별도",[005830],DB손해보험,유가증권시장상장법인,651,보험업,12,2023-12-31,사업보고서,KRW,dart_CashAndDuefromBanks,         현금및예치금,"995,377,355,506","734,805,218,434","428,283,541,750"
"재무상태표, 보험 - 별도",[005830],DB손해보험,유가증권시장상장법인,651,보험업,12,2023-12-31,사업보고서,KRW,entity00159102_FinancialAssetsAvailableForSaleOfAssetsAbstract,         매도가능금융자산,0,"19,859,353,480,295","19,600,960,336,332"
"재무상태표, 보험 - 별도",[005830],DB손해보험,유가증권시장상장법인,651,보험업,12,2023-12-31,사업보고서,KRW,entity00159102_FinancialassetsAtFairValueThroughProfitOrLossInAccordanceWithIas39OfAssetsAbstract,         당기손익인식금융자산,0,"756,756,400,935","990,726,745,419"
"재무상태표, 보험 - 별도",[005830],DB손해보험,유가증권시장상장법인,651,보험업,12,2023-12-31,사업보고서,KRW,entity00159102_HeldToMaturityInvestmentsOfAssetsAbstract,         만기보유금융자산,0,"8,701,350,471,925","6,092,280,494,930"
"재무상태표, 보험 - 별도",[005830],DB손해보험,유가증권시장상장법인,651,보험업,12,2023-12-31,사업보고서,KRW,entity00159102_ReinsuranceAssetsOfAssetsAbstract,         재보험자산,0,0,"992,999,106,796"
"재무상태표, 보험 - 별도",[005830],DB손해보험,유가증권시장상장법인,651,보험업,12,2023-12-31,사업보고서,KRW,entity00159102_SeparateAccountAssetsOfAssetsAbstract,         특별계정자산,0,0,"5,716,367,801,069"
"재무상태표, 보험 - 별도",[005830],DB손해보험,유가증권시장상장법인,651,보험업,12,2023-12-31,사업보고서,KRW,entity00159102_udf_BS_2024311143732164OfAssetsAbstract,         대여금및수취채권,0,"10,815,080,959,006","13,377,864,346,791"
"재무상태표, 보험 - 별도",[005830],DB손해보험,유가증권시장상장법인,651,보험업,12,2023-12-31,사업보고서,KRW,ifrs-full_Assets,         자산총계,"48,513,527,683,125","45,112,738,913,110","51,188,047,571,780"
"재무상태표, 보험 - 별도",[005830],DB손해보험,유가증권시장상장법인,651,보험업,12,2023-12-31,사업보고서,KRW,ifrs-full_CurrentTaxAssets,         당기법인세자산,0,"18,453,866,677",0
"재무상태표, 보험 - 별도",[005830],DB손해보험,유가증권시장상장법인,651,보험업,12,2023-12-31,사업보고서,KRW,ifrs-full_DerivativeFinancialAssets,         파생상품자산,"186,905,018,617","303,338,421,764","23,333,601,095"
"재무상태표, 보험 - 별도",[005830],DB손해보험,유가증권시장상장법인,651,보험업,12,2023-12-31,사업보고서,KRW,ifrs-full_DerivativeFinancialAssetsHeldForHedging,            위험회피목적파생상품자산,"186,905,018,617","303,338,421,764","23,333,601,095"
"재무상태표, 보험 - 별도",[005830],DB손해보험,유가증권시장상장법인,651,보험업,12,2023-12-31,사업보고서,KRW,ifrs-full_FinancialAssetsAtAmortisedCost,         상각후원가측정금융자산,"11,813,123,755,885",0,0
"재무상태표, 보험 - 별도",[005830],DB손해보험,유가증권시장상장법인,651,보험업,12,2023-12-31,사업보고서,KRW,dart_LoansAtAmortisedCost,            상각후원가측정대출채권,"11,176,992,961,837",0,0
"재무상태표, 보험 - 별도",[005830],DB손해보험,유가증권시장상장법인,651,보험업,12,2023-12-31,사업보고서,KRW,dart_OtherFinancialAssetsAtAmortisedCost,            상각후원가측정기타금융자산,"636,130,794,048",0,0
"재무상태표, 보험 - 별도",[005830],DB손해보험,유가증권시장상장법인,651,보험업,12,2023-12-31,사업보고서,KRW,ifrs-full_FinancialAssetsAtFairValueThroughOtherComprehensiveIncome,         기타포괄손익-공정가치측정금융자산,"19,545,190,388,694",0,0
"재무상태표, 보험 - 별도",[005830],DB손해보험,유가증권시장상장법인,651,보험업,12,2023-12-31,사업보고서,KRW,ifrs-full_FinancialAssetsAtFairValueThroughProfitOrLoss,         당기손익-공정가치측정금융자산,"11,183,349,499,132",0,0
"재무상태표, 보험 - 별도",[005830],DB손해보험,유가증권시장상장법인,651,보험업,12,2023-12-31,사업보고서,KRW,ifrs-full_InsuranceContractsIssuedThatAreAssets,         보험계약자산,"480,182,995,754","205,094,333,463",0
"재무상태표, 보험 - 별도",[005830],DB손해보험,유가증권시장상장법인,651,보험업,12,2023-12-31,사업보고서,KRW,ifrs-full_IntangibleAssetsAndGoodwill,         무형자산,"93,269,759,182","99,810,346,205","108,282,253,844"
"재무상태표, 보험 - 별도",[005830],DB손해보험,유가증권시장상장법인,651,보험업,12,2023-12-31,사업보고서,KRW,ifrs-full_InvestmentProperty,         투자부동산,"755,240,997,211","749,785,781,453","767,173,856,757"
"재무상태표, 보험 - 별도",[005830],DB손해보험,유가증권시장상장법인,651,보험업,12,2023-12-31,사업보고서,KRW,ifrs-full_InvestmentsInSubsidiariesJointVenturesAndAssociates,         관계종속기업투자자산-원가법,"860,493,081,155","860,493,081,155","807,293,081,155"
"재무상태표, 보험 - 별도",[005830],DB손해보험,유가증권시장상장법인,651,보험업,12,2023-12-31,사업보고서,KRW,ifrs-full_OtherNonfinancialAssets,         기타자산,"236,938,832,885","55,617,349,251","1,879,224,511,689"
"재무상태표, 보험 - 별도",[005830],DB손해보험,유가증권시장상장법인,651,보험업,12,2023-12-31,사업보고서,KRW,ifrs-full_PropertyPlantAndEquipment,         유형자산,"451,019,273,638","453,152,793,144","403,257,894,153"
"재무상태표, 보험 - 별도",[005830],DB손해보험,유가증권시장상장법인,651,보험업,12,2023-12-31,사업보고서,KRW,ifrs-full_RecognisedAssetsDefinedBenefitPlan,         순확정급여자산,"69,029,864,342","95,098,342,488",0
"재무상태표, 보험 - 별도",[005830],DB손해보험,유가증권시장상장법인,651,보험업,12,2023-12-31,사업보고서,KRW,ifrs-full_ReinsuranceContractsHeldThatAreAssets,         재보험계약자산,"1,843,406,861,124","1,404,548,066,915",0
"재무상태표, 보험 - 별도",[005830],DB손해보험,유가증권시장상장법인,651,보험업,12,2023-12-31,사업보고서,KRW,dart_CapitalAdjustments,            자본조정,"-152,492,009,860","-152,492,009,860","-152,492,009,860"
"재무상태표, 보험 - 별도",[005830],DB손해보험,유가증권시장상장법인,651,보험업,12,2023-12-31,사업보고서,KRW,dart_CapitalSurplus,            자본잉여금,"37,912,781,518","37,912,781,518","37,912,781,518"
"재무상태표, 보험 - 별도",[005830],DB손해보험,유가증권시장상장법인,651,보험업,12,2023-12-31,사업보고서,KRW,ifrs-full_AccumulatedOtherComprehensiveIncome,            기타포괄손익누계액,"104,094,845,528","1,867,440,203,082","740,067,915,934"
"재무상태표, 보험 - 별도",[005830],DB손해보험,유가증권시장상장법인,651,보험업,12,2023-12-31,사업보고서,KRW,ifrs-full_Equity,            자본총계,"8,675,550,018,820","9,223,423,899,777","6,248,652,592,260"
"재무상태표, 보험 - 별도",[005830],DB손해보험,유가증권시장상장법인,651,보험업,12,2023-12-31,사업보고서,KRW,ifrs-full_IssuedCapital,            자본금,"35,400,000,000","35,400,000,000","35,400,000,000"
"재무상태표, 보험 - 별도",[005830],DB손해보험,유가증권시장상장법인,651,보험업,12,2023-12-31,사업보고서,KRW,ifrs-full_RetainedEarnings,            이익잉여금(결손금),"8,650,634,401,634","7,435,162,925,037","5,587,763,904,668"
"재무상태표, 보험 - 별도",[005830],DB손해보험,유가증권시장상장법인,651,보험업,12,2023-12-31,사업보고서,KRW,dart_CatastropheReserve,               비상위험준비금 적립액,"-1,378,570,528,290","-1,248,819,600,630","-1,130,757,453,749"
"재무상태표, 보험 - 별도",[005830],DB손해보험,유가증권시장상장법인,651,보험업,12,2023-12-31,사업보고서,KRW,dart_CatastropheReserveToBeAdded,               비상위험준비금 적립(환입)예정액,"-136,483,064,007","-129,750,927,660","-118,062,146,881"
"재무상태표, 보험 - 별도",[005830],DB손해보험,유가증권시장상장법인,651,보험업,12,2023-12-31,사업보고서,KRW,dart_RegulatoryReserveForCreditLoss,               대손준비금 기적립액,"-62,241,689,934","-74,200,962,855","-66,959,511,974"
"재무상태표, 보험 - 별도",[005830],DB손해보험,유가증권시장상장법인,651,보험업,12,2023-12-31,사업보고서,KRW,dart_RegulatoryReserveForCreditLossToBeAddedReversed,               대손준비금 적립(환입)예정액,"-58,645,434,503","11,959,272,921","-7,241,450,881"
"재무상태표, 보험 - 별도",[005830],DB손해보험,유가증권시장상장법인,651,보험업,12,2023-12-31,사업보고서,KRW,dart_SurrenderValueReserveToBeAdded,               해약환급금준비금 적립(환입)예정액,"-2,645,779,990,395",0,0
"재무상태표, 보험 - 별도",[005830],DB손해보험,유가증권시장상장법인,651,보험업,12,2023-12-31,사업보고서,KRW,ifrs-full_EquityAndLiabilities,         자본과부채총계,"48,513,527,683,125","45,112,738,913,110","51,188,047,571,780"
"재무상태표, 보험 - 별도",[005830],DB손해보험,유가증권시장상장법인,651,보험업,12,2023-12-31,사업보고서,KRW,entity00159102_SeparateAccountLiabilitiesOfLiabilitiesAbstract,            특별계정부채,0,0,"5,854,816,838,385"
"재무상태표, 보험 - 별도",[005830],DB손해보험,유가증권시장상장법인,651,보험업,12,2023-12-31,사업보고서,KRW,ifrs-full_CurrentTaxLiabilities,            당기법인세부채,"50,224,740,253",0,"146,450,637,222"
"재무상태표, 보험 - 별도",[005830],DB손해보험,유가증권시장상장법인,651,보험업,12,2023-12-31,사업보고서,KRW,ifrs-full_DeferredTaxLiabilities,            이연법인세부채,"1,168,641,703,126","1,420,790,396,168","518,010,587,117"
"재무상태표, 보험 - 별도",[005830],DB손해보험,유가증권시장상장법인,651,보험업,12,2023-12-31,사업보고서,KRW,ifrs-full_DerivativeFinancialLiabilities,            파생상품부채,"129,262,106,386","235,674,833,192","248,955,423,617"
"재무상태표, 보험 - 별도",[005830],DB손해보험,유가증권시장상장법인,651,보험업,12,2023-12-31,사업보고서,KRW,ifrs-full_DerivativeFinancialLiabilitiesHeldForHedging,               위험회피목적파생상품부채,"129,262,106,386","235,674,833,192","248,955,423,617"
"재무상태표, 보험 - 별도",[005830],DB손해보험,유가증권시장상장법인,651,보험업,12,2023-12-31,사업보고서,KRW,ifrs-full_FinancialLiabilitiesAtAmortisedCost,            상각후원가측정금융부채,"1,515,643,864,658",0,0
"재무상태표, 보험 - 별도",[005830],DB손해보험,유가증권시장상장법인,651,보험업,12,2023-12-31,사업보고서,KRW,ifrs-full_InsuranceContractsIssuedThatAreLiabilities,            보험계약부채,"29,395,049,529,557","27,243,860,455,437","36,265,106,560,473"
"재무상태표, 보험 - 별도",[005830],DB손해보험,유가증권시장상장법인,651,보험업,12,2023-12-31,사업보고서,KRW,ifrs-full_InvestmentContractsLiabilities,            투자계약부채,"7,380,015,306,476","5,057,354,556,269",0
"재무상태표, 보험 - 별도",[005830],DB손해보험,유가증권시장상장법인,651,보험업,12,2023-12-31,사업보고서,KRW,ifrs-full_Liabilities,            부채총계,"39,837,977,664,305","35,889,315,013,333","44,939,394,979,520"
"재무상태표, 보험 - 별도",[005830],DB손해보험,유가증권시장상장법인,651,보험업,12,2023-12-31,사업보고서,KRW,ifrs-full_OtherNonfinancialLiabilities,            기타부채,"197,819,531,860","1,930,217,024,276","1,900,723,413,055"
"재무상태표, 보험 - 별도",[005830],DB손해보험,유가증권시장상장법인,651,보험업,12,2023-12-31,사업보고서,KRW,ifrs-full_RecognisedLiabilitiesDefinedBenefitPlan,            순확정급여부채,0,0,"5,331,519,651"
"재무상태표, 보험 - 별도",[005830],DB손해보험,유가증권시장상장법인,651,보험업,12,2023-12-31,사업보고서,KRW,ifrs-full_ReinsuranceContractsHeldThatAreLiabilities,            재보험계약부채,"1,320,881,989","1,417,747,991",0
"재무상태표, 보험 - 별도",[002550],KB손해보험,기타법인,651,보험업,12,2023-12-31,사업보고서,KRW,dart_LoansAtAmortisedCost,         상각후원가측정대출채권,"5,778,963,000,000","5,882,386,000,000","7,978,953,000,000"
"재무상태표, 보험 - 별도",[002550],KB손해보험,기타법인,651,보험업,12,2023-12-31,사업보고서,KRW,dart_OtherFinancialAssetsAtAmortisedCost,         상각후원가측정기타수취채권,"489,706,000,000","549,093,000,000","738,858,000,000"
"재무상태표, 보험 - 별도",[002550],KB손해보험,기타법인,651,보험업,12,2023-12-31,사업보고서,KRW,dart_SecuritiesAtAmortisedCost,         상각후원가측정유가증권,"20,000,000,000","20,000,000,000","8,903,905,000,000"
"재무상태표, 보험 - 별도",[002550],KB손해보험,기타법인,651,보험업,12,2023-12-31,사업보고서,KRW,entity00120216_udf_BS_202438143047626OfAssetsAbstract,         신계약비,0,0,"1,379,109,000,000"
"재무상태표, 보험 - 별도",[002550],KB손해보험,기타법인,651,보험업,12,2023-12-31,사업보고서,KRW,entity00120216_udf_BS_202438143049226OfAssetsAbstract,         특별계정자산,0,0,"3,384,212,000,000"
"재무상태표, 보험 - 별도",[002550],KB손해보험,기타법인,651,보험업,12,2023-12-31,사업보고서,KRW,ifrs-full_Assets,         자산총계,"37,660,829,000,000","34,659,279,000,000","40,060,726,000,000"
"재무상태표, 보험 - 별도",[002550],KB손해보험,기타법인,651,보험업,12,2023-12-31,사업보고서,KRW,ifrs-full_CashAndCashEquivalents,         현금및현금성자산,"1,084,592,000,000","726,634,000,000","453,641,000,000"
"재무상태표, 보험 - 별도",[002550],KB손해보험,기타법인,651,보험업,12,2023-12-31,사업보고서,KRW,ifrs-full_CurrentTaxAssets,         당기법인세자산,0,"2,084,000,000","1,236,000,000"
"재무상태표, 보험 - 별도",[002550],KB손해보험,기타법인,651,보험업,12,2023-12-31,사업보고서,KRW,ifrs-full_DerivativeFinancialAssetsHeldForHedging,         위험회피목적파생상품자산,"136,542,000,000","54,175,000,000","7,758,000,000"
"재무상태표, 보험 - 별도",[002550],KB손해보험,기타법인,651,보험업,12,2023-12-31,사업보고서,KRW,ifrs-full_FinancialAssetsAtFairValueThroughOtherComprehensiveIncome,         기타포괄손익-공정가치측정금융자산,"18,035,012,000,000","15,741,249,000,000","5,631,969,000,000"
"재무상태표, 보험 - 별도",[002550],KB손해보험,기타법인,651,보험업,12,2023-12-31,사업보고서,KRW,ifrs-full_FinancialAssetsAtFairValueThroughProfitOrLoss,         당기손익-공정가치측정금융자산,"9,142,251,000,000","8,934,505,000,000","8,584,728,000,000"
"재무상태표, 보험 - 별도",[002550],KB손해보험,기타법인,651,보험업,12,2023-12-31,사업보고서,KRW,ifrs-full_InsuranceContractsIssuedThatAreAssets,         보험계약자산,"229,640,000,000","83,304,000,000",0
"재무상태표, 보험 - 별도",[002550],KB손해보험,기타법인,651,보험업,12,2023-12-31,사업보고서,KRW,ifrs-full_IntangibleAssetsAndGoodwill,         무형자산,"68,950,000,000","61,796,000,000","60,411,000,000"
"재무상태표, 보험 - 별도",[002550],KB손해보험,기타법인,651,보험업,12,2023-12-31,사업보고서,KRW,ifrs-full_InvestmentProperty,         투자부동산,"10,699,000,000","11,077,000,000","267,920,000,000"
"재무상태표, 보험 - 별도",[002550],KB손해보험,기타법인,651,보험업,12,2023-12-31,사업보고서,KRW,ifrs-full_InvestmentsInSubsidiariesJointVenturesAndAssociates,         관계및종속기업투자주식,"421,387,000,000","502,167,000,000","615,694,000,000"
"재무상태표, 보험 - 별도",[002550],KB손해보험,기타법인,651,보험업,12,2023-12-31,사업보고서,KRW,ifrs-full_OtherNonfinancialAssets,         기타자산,"104,647,000,000","27,803,000,000","65,651,000,000"
"재무상태표, 보험 - 별도",[002550],KB손해보험,기타법인,651,보험업,12,2023-12-31,사업보고서,KRW,ifrs-full_PropertyPlantAndEquipment,         유형자산,"463,422,000,000","485,365,000,000","597,297,000,000"
"재무상태표, 보험 - 별도",[002550],KB손해보험,기타법인,651,보험업,12,2023-12-31,사업보고서,KRW,ifrs-full_RecognisedAssetsDefinedBenefitPlan,         순확정급여자산,"106,766,000,000","111,304,000,000","90,616,000,000"
"재무상태표, 보험 - 별도",[002550],KB손해보험,기타법인,651,보험업,12,2023-12-31,사업보고서,KRW,ifrs-full_ReinsuranceContractsHeldThatAreAssets,         재보험계약자산,"1,568,252,000,000","1,466,337,000,000","1,298,768,000,000"
"재무상태표, 보험 - 별도",[002550],KB손해보험,기타법인,651,보험업,12,2023-12-31,사업보고서,KRW,dart_CapitalSurplus,            자본잉여금,"348,454,000,000","348,454,000,000","348,454,000,000"
"재무상태표, 보험 - 별도",[002550],KB손해보험,기타법인,651,보험업,12,2023-12-31,사업보고서,KRW,ifrs-full_AccumulatedOtherComprehensiveIncome,            기타포괄손익누계액,"286,768,000,000","174,668,000,000","16,613,000,000"
"재무상태표, 보험 - 별도",[002550],KB손해보험,기타법인,651,보험업,12,2023-12-31,사업보고서,KRW,ifrs-full_Equity,            자본총계,"6,307,190,000,000","5,768,703,000,000","3,301,625,000,000"
"재무상태표, 보험 - 별도",[002550],KB손해보험,기타법인,651,보험업,12,2023-12-31,사업보고서,KRW,ifrs-full_IssuedCapital,            자본금,"33,250,000,000","33,250,000,000","33,250,000,000"
"재무상태표, 보험 - 별도",[002550],KB손해보험,기타법인,651,보험업,12,2023-12-31,사업보고서,KRW,ifrs-full_RetainedEarnings,            이익잉여금,"5,638,718,000,000","5,212,331,000,000","2,903,308,000,000"
"재무상태표, 보험 - 별도",[002550],KB손해보험,기타법인,651,보험업,12,2023-12-31,사업보고서,KRW,dart_CatastropheReserve,               비상위험준비금 기적립액,"1,058,272,000,000","977,846,000,000","904,249,000,000"
"재무상태표, 보험 - 별도",[002550],KB손해보험,기타법인,651,보험업,12,2023-12-31,사업보고서,KRW,dart_CatastropheReserveToBeAdded,               비상위험준비금 적립(환입)예정액,"77,045,000,000","80,426,000,000","73,597,000,000"
"재무상태표, 보험 - 별도",[002550],KB손해보험,기타법인,651,보험업,12,2023-12-31,사업보고서,KRW,dart_RegulatoryReserveForCreditLoss,               대손준비금 기적립액,"51,836,000,000","58,115,000,000","52,797,000,000"
"재무상태표, 보험 - 별도",[002550],KB손해보험,기타법인,651,보험업,12,2023-12-31,사업보고서,KRW,dart_RegulatoryReserveForCreditLossToBeAddedReversed,               대손준비금 적립(환입)예정액,"-31,918,000,000","-6,279,000,000","5,318,000,000"
"재무상태표, 보험 - 별도",[002550],KB손해보험,기타법인,651,보험업,12,2023-12-31,사업보고서,KRW,dart_SurrenderValueReserveToBeAdded,               해약환급금준비금 적립예정액,"2,792,853,000,000",0,0
"재무상태표, 보험 - 별도",[002550],KB손해보험,기타법인,651,보험업,12,2023-12-31,사업보고서,KRW,ifrs-full_EquityAndLiabilities,         자본과부채총계,"37,660,829,000,000","34,659,279,000,000","40,060,726,000,000"
"재무상태표, 보험 - 별도",[002550],KB손해보험,기타법인,651,보험업,12,2023-12-31,사업보고서,KRW,entity00120216_udf_BS_202438144033300OfLiabilitiesAbstract,            특별계정부채,0,0,"3,598,144,000,000"
"재무상태표, 보험 - 별도",[002550],KB손해보험,기타법인,651,보험업,12,2023-12-31,사업보고서,KRW,ifrs-full_BondsIssued,            사채,"663,955,000,000","663,616,000,000","378,094,000,000"
"재무상태표, 보험 - 별도",[002550],KB손해보험,기타법인,651,보험업,12,2023-12-31,사업보고서,KRW,ifrs-full_DeferredTaxLiabilities,            이연법인세부채,"1,233,960,000,000","1,011,037,000,000","308,258,000,000"
"재무상태표, 보험 - 별도",[002550],KB손해보험,기타법인,651,보험업,12,2023-12-31,사업보고서,KRW,ifrs-full_DerivativeFinancialLiabilitiesHeldForHedging,            위험회피목적파생상품부채,"183,709,000,000","281,552,000,000","113,723,000,000"
