재무제표종류,종목코드,회사명,시장구분,업종,업종명,결산월,결산기준일,보고서종류,통화,항목코드,항목명,당기,전기,전전기
"재무상태표, 기타 - 연결",[null],BNK캐피탈,기타법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_InvestmentProperty,         투자부동산,"1,480,385,251","1,462,115,832",0
"재무상태표, 기타 - 연결",[null],BNK캐피탈,기타법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_OtherNonfinancialAssets,         기타자산,"55,504,300,223","65,705,737,615","55,793,223,674"
"재무상태표, 기타 - 연결",[null],BNK캐피탈,기타법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_PropertyPlantAndEquipment,         유형자산,"22,803,202,755","17,488,192,543","14,544,160,834"
"재무상태표, 기타 - 연결",[null],BNK캐피탈,기타법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_RecognisedAssetsDefinedBenefitPlan,         순확정급여자산,0,"855,799,478",0
"재무상태표, 기타 - 연결",[null],BNK캐피탈,기타법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_Equity,            자본총계,"1,309,148,219,315","1,199,244,832,430","981,058,953,253"
"재무상태표, 기타 - 연결",[null],BNK캐피탈,기타법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_EquityAttributableToOwnersOfParent,            지배주주지분,"1,308,752,502,798","1,198,837,007,235","980,535,669,300"
"재무상태표, 기타 - 연결",[null],BNK캐피탈,기타법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,dart_ElementsOfOtherStockholdersEquity,               기타자본구성요소,"-17,595,688,163","-15,715,256,236","-13,210,259,689"
"재무상태표, 기타 - 연결",[null],BNK캐피탈,기타법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_AdditionalPaidinCapital,               기타불입자본,"217,579,185,424","217,579,185,424","199,026,654,424"
"재무상태표, 기타 - 연결",[null],BNK캐피탈,기타법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_IssuedCapital,               자본금,"311,750,000,000","311,750,000,000","280,500,000,000"
"재무상태표, 기타 - 연결",[null],BNK캐피탈,기타법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_RetainedEarnings,               이익잉여금,"797,019,005,537","685,223,078,047","514,219,274,565"
"재무상태표, 기타 - 연결",[null],BNK캐피탈,기타법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_NoncontrollingInterests,            비지배지분,"395,716,517","407,825,195","523,283,953"
"재무상태표, 기타 - 연결",[null],BNK캐피탈,기타법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_EquityAndLiabilities,         자본과부채총계,"8,972,818,058,364","8,605,199,010,217","8,444,534,407,032"
"재무상태표, 기타 - 연결",[null],BNK캐피탈,기타법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_Borrowings,            차입부채,"6,992,954,118,015","6,888,285,354,461","6,993,724,474,244"
"재무상태표, 기타 - 연결",[null],BNK캐피탈,기타법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_BondsIssued,               사채,"6,003,092,641,940","5,833,380,657,115","5,981,643,309,265"
"재무상태표, 기타 - 연결",[null],BNK캐피탈,기타법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_OtherBorrowings,               기타 차입금,"989,861,476,075","1,054,904,697,346","1,012,081,164,979"
"재무상태표, 기타 - 연결",[null],BNK캐피탈,기타법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_DeferredTaxLiabilities,            이연법인세부채,"11,393,935,325","14,959,982,630","20,768,369,180"
"재무상태표, 기타 - 연결",[null],BNK캐피탈,기타법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_Liabilities,            부채총계,"7,663,669,839,049","7,405,954,177,787","7,463,475,453,779"
"재무상태표, 기타 - 연결",[null],BNK캐피탈,기타법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_OtherFinancialLiabilities,            기타금융부채,"576,406,130,970","445,875,438,239","394,341,336,502"
"재무상태표, 기타 - 연결",[null],BNK캐피탈,기타법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_OtherNonfinancialLiabilities,            기타부채,"81,209,899,514","56,220,063,540","50,021,532,511"
"재무상태표, 기타 - 연결",[null],BNK캐피탈,기타법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_Provisions,            충당부채,"616,822,010","594,342,736","1,032,095,413"
"재무상태표, 기타 - 연결",[null],BNK캐피탈,기타법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_RecognisedLiabilitiesDefinedBenefitPlan,            순확정급여부채,"1,088,933,215","18,996,181","3,587,645,929"
"재무상태표, 기타 - 연결",[139130],DGB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,dart_CashAndDuefromBanks,         현금및예치금,"4,713,787,143,153","4,144,081,975,745","4,023,375,974,339"
"재무상태표, 기타 - 연결",[139130],DGB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,dart_LoansAtAmortisedCost,         상각후원가측정대출채권,"62,383,691,427,696","59,738,168,157,905","56,172,365,864,893"
"재무상태표, 기타 - 연결",[139130],DGB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,dart_SecuritiesAtAmortisedCost,         상각후원가측정유가증권,"4,354,862,225,646","4,202,524,133,608","6,555,557,850,332"
"재무상태표, 기타 - 연결",[139130],DGB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_Assets,         자산총계,"93,359,783,776,425","89,983,920,399,637","85,905,990,881,914"
"재무상태표, 기타 - 연결",[139130],DGB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_CurrentTaxAssets,         당기법인세자산,"57,179,321,021","21,963,698,830",0
"재무상태표, 기타 - 연결",[139130],DGB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_DeferredTaxAssets,         이연법인세자산,"123,842,437,690","161,284,339,306","72,723,554,925"
"재무상태표, 기타 - 연결",[139130],DGB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_DerivativeFinancialAssets,         파생상품자산,"88,904,891,578","270,760,725,543","68,606,953,559"
"재무상태표, 기타 - 연결",[139130],DGB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_FinancialAssetsAtFairValueThroughOtherComprehensiveIncome,         기타포괄손익-공정가치측정금융자산,"7,356,552,239,817","7,203,483,316,204","5,928,307,826,468"
"재무상태표, 기타 - 연결",[139130],DGB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_FinancialAssetsAtFairValueThroughProfitOrLoss,         당기손익-공정가치측정금융자산,"11,092,085,468,258","11,109,236,561,311","9,238,191,129,083"
"재무상태표, 기타 - 연결",[139130],DGB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_IntangibleAssetsAndGoodwill,         무형자산,"274,997,720,675","285,570,582,716","266,454,721,898"
"재무상태표, 기타 - 연결",[139130],DGB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_InvestmentAccountedForUsingEquityMethod,         관계기업투자,"142,892,884,345","110,191,067,963","39,284,302,930"
"재무상태표, 기타 - 연결",[139130],DGB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_InvestmentProperty,         투자부동산,"158,446,008,228","157,866,438,171","145,723,427,219"
"재무상태표, 기타 - 연결",[139130],DGB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_OtherAssets,         기타자산,"1,675,267,582,232","1,635,320,735,118","2,560,484,154,030"
"재무상태표, 기타 - 연결",[139130],DGB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_PropertyPlantAndEquipment,         유형자산,"813,539,620,630","837,817,689,908","826,710,820,503"
"재무상태표, 기타 - 연결",[139130],DGB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_RecognisedAssetsDefinedBenefitPlan,         확정급여자산,"116,817,572,215","100,862,684,675","8,204,301,735"
"재무상태표, 기타 - 연결",[139130],DGB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_ReinsuranceContractsHeldThatAreAssets,         재보험계약자산,"6,917,233,241","4,788,292,634",0
"재무상태표, 기타 - 연결",[139130],DGB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_Equity,            자본총계,"6,283,554,118,124","6,407,727,996,891","6,327,329,777,746"
"재무상태표, 기타 - 연결",[139130],DGB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_EquityAttributableToOwnersOfParent,            지배주주지분,"5,948,770,414,919","5,578,021,580,309","5,498,444,893,024"
"재무상태표, 기타 - 연결",[139130],DGB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,dart_CapitalAdjustments,               자본조정,"-20,577,892,780","-9,980","-9,980"
"재무상태표, 기타 - 연결",[139130],DGB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,dart_CapitalSurplus,               자본잉여금,"1,562,451,185,572","1,562,451,185,572","1,562,451,185,572"
"재무상태표, 기타 - 연결",[139130],DGB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,dart_HybridBonds,               신종자본증권,"613,764,871,000","498,097,600,000","498,097,600,000"
"재무상태표, 기타 - 연결",[139130],DGB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_AccumulatedOtherComprehensiveIncome,               기타포괄손익누계액,"-341,693,536,583","-359,717,846,948","-152,195,364,623"
"재무상태표, 기타 - 연결",[139130],DGB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_IssuedCapital,               자본금,"845,729,165,000","845,729,165,000","845,729,165,000"
"재무상태표, 기타 - 연결",[139130],DGB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_RetainedEarnings,               이익잉여금,"3,289,096,622,710","3,031,461,486,665","2,744,362,317,055"
"재무상태표, 기타 - 연결",[139130],DGB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_NoncontrollingInterests,            비지배지분,"334,783,703,205","829,706,416,582","828,884,884,722"
"재무상태표, 기타 - 연결",[139130],DGB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_EquityAndLiabilities,         부채및자본총계,"93,359,783,776,425","89,983,920,399,637","85,905,990,881,914"
"재무상태표, 기타 - 연결",[139130],DGB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_BondsIssued,            사채,"8,242,523,074,905","7,488,892,832,829","7,025,330,823,618"
"재무상태표, 기타 - 연결",[139130],DGB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_Borrowings,            차입부채,"12,034,131,749,610","13,249,996,884,017","9,898,819,635,469"
"재무상태표, 기타 - 연결",[139130],DGB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_CurrentTaxLiabilities,            당기법인세부채,"25,070,154,743","86,219,067,184","62,588,161,068"
"재무상태표, 기타 - 연결",[139130],DGB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_DeferredTaxLiabilities,            이연법인세부채,"4,287,644,788","9,579,959,860",0
"재무상태표, 기타 - 연결",[139130],DGB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_DepositsFromCustomers,            예수부채,"57,288,479,208,590","53,640,451,180,991","50,936,609,990,400"
"재무상태표, 기타 - 연결",[139130],DGB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_DerivativeFinancialLiabilities,            파생상품부채,"139,128,330,556","307,432,649,711","98,198,533,573"
"재무상태표, 기타 - 연결",[139130],DGB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_FinancialLiabilitiesAtFairValueThroughProfitOrLossClassifiedAsHeldForTrading,            당기손익-공정가치측정금융부채,"527,775,467,310","462,022,876,358","1,480,915,635,194"
"재무상태표, 기타 - 연결",[139130],DGB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_FinancialLiabilitiesAtFairValueThroughProfitOrLossDesignatedAsUponInitialRecognition,            당기손익-공정가치지정금융부채,"706,511,683,622","899,977,338,848","715,908,202,357"
"재무상태표, 기타 - 연결",[139130],DGB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_InsuranceContractsIssuedThatAreLiabilities,            보험계약부채,"5,363,737,755,315","5,032,862,645,782","5,574,572,103,520"
"재무상태표, 기타 - 연결",[139130],DGB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_Liabilities,            부채총계,"87,076,229,658,301","83,576,192,402,746","79,578,661,104,168"
"재무상태표, 기타 - 연결",[139130],DGB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_OtherLiabilities,            기타부채,"2,615,992,391,680","2,333,252,672,356","3,728,013,917,936"
"재무상태표, 기타 - 연결",[139130],DGB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_Provisions,            충당부채,"114,692,479,215","59,015,061,200","57,704,101,033"
"재무상태표, 기타 - 연결",[139130],DGB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_RecognisedLiabilitiesDefinedBenefitPlan,            확정급여부채,"3,020,532,423","109,653,830",0
"재무상태표, 기타 - 연결",[139130],DGB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_ReinsuranceContractsHeldThatAreLiabilities,            재보험계약부채,"10,879,185,544","6,379,579,780",0
"재무상태표, 기타 - 연결",[175330],JB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,dart_CashAndDuefromBanks,         현금및예치금,"1,902,775,000,000","2,080,002,000,000","2,916,337,000,000"
"재무상태표, 기타 - 연결",[175330],JB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,dart_LeasedAssets,         리스자산,"948,428,000,000","1,296,735,000,000","1,546,594,000,000"
"재무상태표, 기타 - 연결",[175330],JB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,dart_LoansAtAmortisedCost,         상각후원가측정대출채권,"49,266,405,000,000","47,145,143,000,000","43,848,234,000,000"
"재무상태표, 기타 - 연결",[175330],JB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,dart_SecuritiesAtAmortisedCost,         상각후원가측정유가증권,"3,525,113,000,000","3,494,657,000,000","2,783,766,000,000"
"재무상태표, 기타 - 연결",[175330],JB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_Assets,         자산총계,"63,403,970,000,000","59,828,165,000,000","56,395,637,000,000"
"재무상태표, 기타 - 연결",[175330],JB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_DeferredTaxAssets,         이연법인세자산,"55,184,000,000","87,889,000,000","66,725,000,000"
"재무상태표, 기타 - 연결",[175330],JB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_DerivativeFinancialAssetsHeldForHedging,         위험회피목적파생상품자산,"1,410,000,000","3,813,000,000",0
"재무상태표, 기타 - 연결",[175330],JB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_FinancialAssetsAtFairValueThroughOtherComprehensiveIncome,         기타포괄손익-공정가치측정금융자산,"3,670,873,000,000","2,846,548,000,000","2,999,393,000,000"
"재무상태표, 기타 - 연결",[175330],JB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_FinancialAssetsAtFairValueThroughProfitOrLoss,         당기손익-공정가치측정금융자산,"1,864,678,000,000","1,159,985,000,000","966,379,000,000"
"재무상태표, 기타 - 연결",[175330],JB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_IntangibleAssetsAndGoodwill,         무형자산,"196,822,000,000","167,583,000,000","145,170,000,000"
"재무상태표, 기타 - 연결",[175330],JB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_InvestmentProperty,         투자부동산,"47,974,000,000","48,065,000,000","37,562,000,000"
"재무상태표, 기타 - 연결",[175330],JB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_InvestmentsInSubsidiariesJointVenturesAndAssociates,"         종속기업, 공동기업과 관계기업에 대한 투자자산","160,793,000,000","55,191,000,000","31,379,000,000"
"재무상태표, 기타 - 연결",[175330],JB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_OtherNonfinancialAssets,         기타자산,"890,130,000,000","888,409,000,000","588,081,000,000"
"재무상태표, 기타 - 연결",[175330],JB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_PropertyPlantAndEquipment,         유형자산,"744,845,000,000","406,399,000,000","383,408,000,000"
"재무상태표, 기타 - 연결",[175330],JB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_RecognisedAssetsDefinedBenefitPlan,         순확정급여자산,"86,184,000,000","104,704,000,000","38,179,000,000"
"재무상태표, 기타 - 연결",[175330],JB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_RightofuseAssets,         사용권자산,"42,356,000,000","43,042,000,000","44,430,000,000"
"재무상태표, 기타 - 연결",[175330],JB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_Equity,            자본총계,"5,115,950,000,000","4,763,013,000,000","4,326,687,000,000"
"재무상태표, 기타 - 연결",[175330],JB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_EquityAttributableToOwnersOfParent,            지배주주지분,"5,002,763,000,000","4,577,066,000,000","4,157,415,000,000"
"재무상태표, 기타 - 연결",[175330],JB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,dart_CapitalAdjustments,               자본조정,"-46,098,000,000","-16,334,000,000","-16,334,000,000"
"재무상태표, 기타 - 연결",[175330],JB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,dart_CapitalSurplus,               자본잉여금,"704,368,000,000","704,916,000,000","704,916,000,000"
"재무상태표, 기타 - 연결",[175330],JB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,dart_HybridBonds,               신종자본증권,"405,000,000,000","403,000,000,000","403,000,000,000"
"재무상태표, 기타 - 연결",[175330],JB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_AccumulatedOtherComprehensiveIncome,               기타포괄손익누계액,"-28,654,000,000","-82,768,000,000","-59,840,000,000"
"재무상태표, 기타 - 연결",[175330],JB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_IssuedCapital,               자본금,"984,914,000,000","984,914,000,000","984,914,000,000"
"재무상태표, 기타 - 연결",[175330],JB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_RetainedEarnings,               이익잉여금,"2,983,233,000,000","2,583,338,000,000","2,140,759,000,000"
"재무상태표, 기타 - 연결",[175330],JB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_NoncontrollingInterests,            비지배지분,"113,187,000,000","185,947,000,000","169,272,000,000"
"재무상태표, 기타 - 연결",[175330],JB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_EquityAndLiabilities,         자본과부채총계,"63,403,970,000,000","59,828,165,000,000","56,395,637,000,000"
"재무상태표, 기타 - 연결",[175330],JB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_BondsIssued,            사채,"10,616,595,000,000","9,231,289,000,000","8,216,889,000,000"
"재무상태표, 기타 - 연결",[175330],JB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_Borrowings,            차입부채,"2,747,637,000,000","2,338,286,000,000","2,144,630,000,000"
"재무상태표, 기타 - 연결",[175330],JB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_CurrentTaxLiabilities,            당기법인세부채,"88,370,000,000","125,015,000,000","116,076,000,000"
"재무상태표, 기타 - 연결",[175330],JB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_DepositsFromCustomers,            예수부채,"42,958,124,000,000","41,857,838,000,000","40,049,921,000,000"
"재무상태표, 기타 - 연결",[175330],JB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_DerivativeFinancialLiabilitiesHeldForHedging,            위험회피목적파생상품부채,"2,161,000,000","1,655,000,000","449,000,000"
"재무상태표, 기타 - 연결",[175330],JB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_FinancialLiabilitiesAtFairValueThroughProfitOrLoss,            당기손익-공정가치측정금융부채,"18,569,000,000","10,117,000,000","294,000,000"
"재무상태표, 기타 - 연결",[175330],JB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_Liabilities,            부채총계,"58,288,020,000,000","55,065,152,000,000","52,068,950,000,000"
"재무상태표, 기타 - 연결",[175330],JB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_OtherNonfinancialLiabilities,            기타부채,"1,760,348,000,000","1,457,559,000,000","1,508,292,000,000"
"재무상태표, 기타 - 연결",[175330],JB금융지주,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_Provisions,            충당부채,"96,216,000,000","43,393,000,000","32,399,000,000"
"재무상태표, 기타 - 연결",[105560],KB금융,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,dart_CashAndDuefromBanks,         현금및예치금,"29,836,311,000,000","32,474,750,000,000","31,009,374,000,000"
"재무상태표, 기타 - 연결",[105560],KB금융,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,dart_LoansAtAmortisedCost,         상각후원가측정대출채권,"444,805,287,000,000","433,038,931,000,000","417,900,273,000,000"
"재무상태표, 기타 - 연결",[105560],KB금융,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,entity00688996_FinancialInvestmentsOfAssetsAbstract,         투자금융자산,"122,199,529,000,000","115,452,659,000,000","104,847,871,000,000"
"재무상태표, 기타 - 연결",[105560],KB금융,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_Assets,         자산총계,"715,738,152,000,000","688,664,826,000,000","663,895,834,000,000"
"재무상태표, 기타 - 연결",[105560],KB금융,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_CurrentTaxAssets,         당기법인세자산,"244,317,000,000","204,690,000,000","98,798,000,000"
"재무상태표, 기타 - 연결",[105560],KB금융,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_DeferredTaxAssets,         이연법인세자산,"274,225,000,000","188,372,000,000","159,093,000,000"
